C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/03/14,22:46:04,001741956364795,MONTHLY_ARCHIVE,001741956364795
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2025/02/02 03:00:00",1,QLD1,20250201276,0,60.2467,0,60.2467,0,0,"2025/02/02 02:55:03",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,60.2467,0.01,0.01,0.09,3.3,0.38,0.39,0.39,2,161972.17501,327.28626,165.83,248.25552,12272.25284,464.16837,981.96094,218.74041,4450.19838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 02:55:00",1,TAS1,20250201275,0,120.04,0,120.04,0,0,"2025/02/02 02:50:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.32,6.32,0,0.01,0.01,0,0.1,0.1,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.1,6.32,0.01,0.1,0,2.72,212680.75921,9682.68208,773.25944,240.83552,19701.56308,303.973,625.31526,81.15155,19210.06315,NOT_OCD,NOT_MII,0.1,0.1,0,0,0,0,0.1,0,329.81,0.06
D,DISPATCH,PRICE,5,"2025/02/02 02:55:00",1,VIC1,20250201275,0,49.61561,0,49.61561,0,0,"2025/02/02 02:50:03",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,3,3,0,0.01,0.01,0,0.1,0.1,0,0.05,0.05,0,1.2,1.2,0,FIRM,49.61561,0.01,0.01,0.1,3,0.01,0.1,0.05,1.2,65371.95027,305.90626,155.99,239.15552,12263.46284,248.73,820.33094,208.24041,4438.08838,NOT_OCD,NOT_MII,0.1,0.1,0,0,0,0,0.1,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:00:00",1,NSW1,20250201276,0,57.01002,0,57.01002,0,0,"2025/02/02 02:55:03",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,57.01002,0.01,0.01,0.09,3.3,0.38,0.39,0.39,2,138143.6181,305.86626,155.95,239.14552,12263.14284,248.72,820.33094,208.62041,4440.07838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:00:00",1,SA1,20250201276,0,55.04253,0,55.04253,0,0,"2025/02/02 02:55:03",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,55.04253,0.01,0.01,0.09,3.3,0.38,0.39,0.39,2,161671.15753,305.86626,155.95,239.14552,12263.14284,248.72,820.33094,208.62041,4440.07838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:00:00",1,TAS1,20250201276,0,120.04,0,120.04,0,0,"2025/02/02 02:55:03",0.38,0.38,0,0.38,0.38,0,0.09,0.09,0,6.32,6.32,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.09,6.32,0.38,0.38,0,2.72,212680.71921,9682.68208,773.25944,240.82552,19700.41308,303.973,625.31526,81.15155,19210.40315,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,329.81,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:00:00",1,VIC1,20250201276,0,49.98974,0,49.98974,0,0,"2025/02/02 02:55:03",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,3.3,3.3,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,2,2,0,FIRM,49.98974,0.01,0.01,0.09,3.3,0.38,0.39,0.39,2,65354.76832,305.86626,155.95,239.14552,12263.14284,248.72,820.33094,208.62041,4440.07838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:05:00",1,NSW1,20250201277,0,60.48028,0,60.48028,0,0,"2025/02/02 03:00:05",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,5,5,0,0.1,0.1,0,0.38,0.38,0,0,0,0,0.01,0.01,0,FIRM,60.48028,0.01,0.01,0.09,5,0.1,0.38,0,0.01,138128.09822,305.82626,155.91,239.13552,12262.14284,248.81,820.61094,208.57041,4438.08838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:05:00",1,QLD1,20250201277,0,63.50646,0,63.50646,0,0,"2025/02/02 03:00:05",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,5,5,0,0.1,0.1,0,0.38,0.38,0,0,0,0,0.01,0.01,0,FIRM,63.50646,0.01,0.01,0.09,5,0.1,0.38,0,0.01,161955.66593,327.24626,165.79,248.24552,12271.25284,464.25837,982.24094,218.69041,4448.20838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:05:00",1,SA1,20250201277,0,59.56581,0,59.56581,0,0,"2025/02/02 03:00:05",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,5,5,0,0.1,0.1,0,0.38,0.38,0,0,0,0,0.01,0.01,0,FIRM,59.56581,0.01,0.01,0.09,5,0.1,0.38,0,0.01,161661.67809,305.82626,155.91,239.13552,12262.14284,248.81,820.61094,208.57041,4438.08838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:05:00",1,TAS1,20250201277,0,120.04,0,120.04,0,0,"2025/02/02 03:00:05",0.38,0.38,0,0.38,0.38,0,0.09,0.09,0,6.32,6.32,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.09,6.32,0.1,0.38,0,2.72,212680.67921,9682.68208,773.25944,240.81552,19699.26308,304.063,625.59526,81.15155,19210.74315,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,329.81,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:05:00",1,VIC1,20250201277,0,53.51241,0,53.51241,0,0,"2025/02/02 03:00:05",0.01,0.01,0,0.01,0.01,0,0.09,0.09,0,5,5,0,0.1,0.1,0,0.38,0.38,0,0,0,0,0.01,0.01,0,FIRM,53.51241,0.01,0.01,0.09,5,0.1,0.38,0,0.01,65341.82994,305.82626,155.91,239.13552,12262.14284,248.81,820.61094,208.57041,4438.08838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,399.01,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:10:00",1,NSW1,20250201278,0,76.00019,0,76.00019,0,0,"2025/02/02 03:05:02",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,8,8,0,0.1,0.1,0,0.38,0.38,0,0,0,0,3.62,3.62,0,FIRM,76.00019,0.1,0.05,0.1,8,0.1,0.38,0,3.62,138123.70021,305.91626,155.95,239.13552,12264.14284,248.52,820.54094,208.57041,4441.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,399.81,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:10:00",1,QLD1,20250201278,0,80.82575,0,80.82575,0,0,"2025/02/02 03:05:02",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,8,8,0,0.1,0.1,0,0.38,0.38,0,0,0,0,3.62,3.62,0,FIRM,80.82575,0.1,0.05,0.1,8,0.1,0.38,0,3.62,161950.74168,327.33626,165.83,248.24552,12273.25284,463.96837,982.17094,218.69041,4451.82838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,399.81,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:10:00",1,SA1,20250201278,0,74.22178,0,74.22178,0,0,"2025/02/02 03:05:02",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,8,8,0,0.1,0.1,0,0.38,0.38,0,0,0,0,3.62,3.62,0,FIRM,74.22178,0.1,0.05,0.1,8,0.1,0.38,0,3.62,161662.5147,305.91626,155.95,239.13552,12264.14284,248.52,820.54094,208.57041,4441.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,399.81,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:10:00",1,TAS1,20250201278,0,120.04,0,120.04,0,0,"2025/02/02 03:05:02",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.32,6.32,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.1,6.32,0.1,0.38,0,2.72,212680.63921,9682.68208,773.25944,240.81552,19698.11308,303.783,625.59526,81.15155,19211.08315,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,330.61,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:10:00",1,VIC1,20250201278,0,66.67987,0,66.67987,0,0,"2025/02/02 03:05:02",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,8,8,0,0.1,0.1,0,0.38,0.38,0,0,0,0,3.62,3.62,0,FIRM,66.67987,0.1,0.05,0.1,8,0.1,0.38,0,3.62,65337.64011,305.91626,155.95,239.13552,12264.14284,248.52,820.54094,208.57041,4441.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,399.81,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:15:00",1,NSW1,20250201279,0,59.78012,0,59.78012,0,0,"2025/02/02 03:10:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.8,3.8,0,0.01,0.01,0,0.1,0.1,0,0,0,0,2,2,0,FIRM,59.78012,0.1,0.05,0.1,3.8,0.01,0.1,0,2,138106.76054,305.96626,155.95,239.13552,12261.94284,248.15,820.21094,208.57041,4443.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,400.6,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:15:00",1,QLD1,20250201279,0,63.19032,0,63.19032,0,0,"2025/02/02 03:10:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.8,3.8,0,0.01,0.01,0,0.1,0.1,0,0,0,0,2,2,0,FIRM,63.19032,0.1,0.05,0.1,3.8,0.01,0.1,0,2,161932.06416,327.38626,165.83,248.24552,12271.05284,463.59837,981.84094,218.69041,4453.82838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,400.6,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:15:00",1,SA1,20250201279,0,57.47637,0,57.47637,0,0,"2025/02/02 03:10:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.8,3.8,0,0.01,0.01,0,0.1,0.1,0,0,0,0,2,2,0,FIRM,57.47637,0.1,0.05,0.1,3.8,0.01,0.1,0,2,161649.60841,305.96626,155.95,239.13552,12261.94284,248.15,820.21094,208.57041,4443.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,400.6,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:15:00",1,TAS1,20250201279,0,120.04,0,120.04,0,0,"2025/02/02 03:10:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.32,6.32,0,0.01,0.01,0,0.1,0.1,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.1,6.32,0.01,0.1,0,2.72,212680.59921,9682.68208,773.25944,240.81552,19696.96308,303.413,625.31526,81.15155,19211.42315,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,331.4,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:15:00",1,VIC1,20250201279,0,51.60281,0,51.60281,0,0,"2025/02/02 03:10:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.8,3.8,0,0.01,0.01,0,0.1,0.1,0,0,0,0,2,2,0,FIRM,51.60281,0.1,0.05,0.1,3.8,0.01,0.1,0,2,65321.04397,305.96626,155.95,239.13552,12261.94284,248.15,820.21094,208.57041,4443.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,400.6,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:20:00",1,NSW1,20250201280,0,57.01002,0,57.01002,0,0,"2025/02/02 03:15:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,2,2,0,FIRM,57.01002,0.1,0.1,0.15,3,0.01,0.1,0.01,2,138089.88894,306.01626,156,239.18552,12258.94284,247.78,819.92094,208.58041,4445.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,401.39,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:20:00",1,QLD1,20250201280,0,59.8118,0,59.8118,0,0,"2025/02/02 03:15:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,2,2,0,FIRM,59.8118,0.1,0.1,0.15,3,0.01,0.1,0.01,2,161914.14596,327.43626,165.88,248.29552,12268.05284,463.22837,981.55094,218.70041,4455.82838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,401.39,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:20:00",1,SA1,20250201280,0,54.46491,0,54.46491,0,0,"2025/02/02 03:15:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,2,2,0,FIRM,54.46491,0.1,0.1,0.15,3,0.01,0.1,0.01,2,161637.37841,306.01626,156,239.18552,12258.94284,247.78,819.92094,208.58041,4445.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,401.39,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:20:00",1,TAS1,20250201280,0,120.04,0,120.04,0,0,"2025/02/02 03:15:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,6.32,6.32,0,0.01,0.01,0,0.1,0.1,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.15,6.32,0.01,0.1,0,2.72,212680.55921,9682.68208,773.25944,240.86552,19695.81308,303.043,625.03526,81.15155,19211.76315,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,332.19,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:20:00",1,VIC1,20250201280,0,49.22596,0,49.22596,0,0,"2025/02/02 03:15:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.01,0.01,0,0.1,0.1,0,0.01,0.01,0,2,2,0,FIRM,49.22596,0.1,0.1,0.15,3,0.01,0.1,0.01,2,65305.66003,306.01626,156,239.18552,12258.94284,247.78,819.92094,208.58041,4445.70838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,401.39,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:25:00",1,TAS1,20250201281,0,120.04,0,120.04,0,0,"2025/02/02 03:20:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,6.32,6.32,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.15,6.32,0.1,0.38,0,2.72,212680.51921,9682.68208,773.25944,240.91552,19694.66308,302.763,625.03526,81.15155,19212.10315,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,332.99,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:25:00",1,NSW1,20250201281,0,67.75359,0,67.75359,0,0,"2025/02/02 03:20:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,4.94,4.94,0,FIRM,67.75359,0.1,0.1,0.15,3,0.1,0.38,0.1,4.94,138081.64237,306.10626,156.09,239.23552,12255.94284,247.49,819.91094,208.68041,4450.64838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,402.19,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:25:00",1,QLD1,20250201281,0,71.50993,0,71.50993,0,0,"2025/02/02 03:20:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,4.94,4.94,0,FIRM,71.50993,0.1,0.1,0.15,3,0.1,0.38,0.1,4.94,161905.69233,327.52626,165.97,248.34552,12265.05284,462.93837,981.54094,218.80041,4460.76838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,402.19,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:25:00",1,SA1,20250201281,0,65.24503,0,65.24503,0,0,"2025/02/02 03:20:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,4.94,4.94,0,FIRM,65.24503,0.1,0.1,0.15,3,0.1,0.38,0.1,4.94,161632.78742,306.10626,156.09,239.23552,12255.94284,247.49,819.91094,208.68041,4450.64838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,402.19,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:25:00",1,VIC1,20250201281,0,59,0,59,0,0,"2025/02/02 03:20:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,3,3,0,0.1,0.1,0,0.38,0.38,0,0.1,0.1,0,4.94,4.94,0,FIRM,59,0.1,0.1,0.15,3,0.1,0.38,0.1,4.94,65297.14825,306.10626,156.09,239.23552,12255.94284,247.49,819.91094,208.68041,4450.64838,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,402.19,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:30:00",1,NSW1,20250201282,0,57.78555,0,57.78555,0,0,"2025/02/02 03:25:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,2.30543,2.30543,0,0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,FIRM,57.78555,0.1,0.1,0.15,2.30543,0.1,0.1,0.01,0.01,138062.70792,306.19626,156.18,239.28552,12252.24827,247.2,819.56094,208.69041,4450.65838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.54,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:30:00",1,QLD1,20250201282,0,60.98184,0,60.98184,0,0,"2025/02/02 03:25:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,2.30543,2.30543,0,0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,FIRM,60.98184,0.1,0.1,0.15,2.30543,0.1,0.1,0.01,0.01,161885.35817,327.61626,166.06,248.39552,12261.35827,462.64837,981.19094,218.81041,4460.77838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.54,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:30:00",1,SA1,20250201282,0,54.75695,0,54.75695,0,0,"2025/02/02 03:25:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,2.30543,2.30543,0,0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,FIRM,54.75695,0.1,0.1,0.15,2.30543,0.1,0.1,0.01,0.01,161616.99973,306.19626,156.18,239.28552,12252.24827,247.2,819.56094,208.69041,4450.65838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.54,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:30:00",1,TAS1,20250201282,0,120.04,0,120.04,0,0,"2025/02/02 03:25:03",0.38,0.38,0,0.38,0.38,0,0.15,0.15,0,6.32,6.32,0,0.1,0.1,0,0.1,0.1,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.15,6.32,0.1,0.1,0,2.72,212680.47921,9682.68208,773.25944,240.96552,19693.51308,302.483,624.75526,81.15155,19212.44315,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,333.34,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:30:00",1,VIC1,20250201282,0,49.88,0,49.88,0,0,"2025/02/02 03:25:03",0.1,0.1,0,0.1,0.1,0,0.15,0.15,0,2.30543,2.30543,0,0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,FIRM,49.88,0.1,0.1,0.15,2.30543,0.1,0.1,0.01,0.01,65278.86641,306.19626,156.18,239.28552,12252.24827,247.2,819.56094,208.69041,4450.65838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.54,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:35:00",1,NSW1,20250201283,0,57.01002,0,57.01002,0,0,"2025/02/02 03:30:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,57.01002,0.1,0.05,0.1,3.38,0.1,0.45,0,0,138043.7178,306.24626,156.18,239.28552,12249.62827,247.1,819.62094,208.69041,4450.65838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.88,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:35:00",1,QLD1,20250201283,0,60.15644,0,60.15644,0,0,"2025/02/02 03:30:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,60.15644,0.1,0.05,0.1,3.38,0.1,0.45,0,0,161866.00949,327.66626,166.06,248.39552,12258.73827,462.54837,981.25094,218.81041,4460.77838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.88,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:35:00",1,SA1,20250201283,0,53.77355,0,53.77355,0,0,"2025/02/02 03:30:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,53.77355,0.1,0.05,0.1,3.38,0.1,0.45,0,0,161600.11815,306.24626,156.18,239.28552,12249.62827,247.1,819.62094,208.69041,4450.65838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.88,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:35:00",1,TAS1,20250201283,0,120.04,0,120.04,0,0,"2025/02/02 03:30:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.32,6.32,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.1,6.32,0.1,0.38,0,2.72,212680.43921,9682.68208,773.25944,240.96552,19692.36308,302.383,624.75526,81.15155,19212.78315,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,333.68,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:35:00",1,VIC1,20250201283,0,49.26288,0,49.26288,0,0,"2025/02/02 03:30:03",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.45,0.45,0,0,0,0,0,0,0,FIRM,49.26288,0.1,0.05,0.1,3.38,0.1,0.45,0,0,65260.59963,306.24626,156.18,239.28552,12249.62827,247.1,819.62094,208.69041,4450.65838,NOT_OCD,NOT_MII,0.39,0.39,0,0,0,0,0.39,0,402.88,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:40:00",1,NSW1,20250201284,0,58.98012,0,58.98012,0,0,"2025/02/02 03:35:05",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3,3,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,2,2,0,FIRM,58.98012,0.1,0.05,0.1,3,0.1,0.39,0.1,2,138026.69816,306.29626,156.19,239.28552,12246.62827,247.1,819.63094,208.69041,4447.25838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,402.89,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:40:00",1,QLD1,20250201284,0,62.26334,0,62.26334,0,0,"2025/02/02 03:35:05",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3,3,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,2,2,0,FIRM,62.26334,0.1,0.05,0.1,3,0.1,0.39,0.1,2,161850.21886,327.71626,166.07,248.39552,12255.73827,462.54837,981.26094,218.81041,4457.37838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,402.89,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:40:00",1,SA1,20250201284,0,55.77478,0,55.77478,0,0,"2025/02/02 03:35:05",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,3,3,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,2,2,0,FIRM,55.77478,0.1,0.05,0.1,3,0.1,0.39,0.1,2,161584.66068,306.29626,156.19,239.28552,12246.62827,247.1,819.63094,208.69041,4447.25838,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,402.89,0.06
D,DISPATCH,PRICE,5,"2025/02/02 03:40:00",1,TAS1,20250201284,0,120.04,0,120.04,0,0,"2025/02/02 03:35:05",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,6.32,6.32,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.72,2.72,0,FIRM,120.04,0.38,0.38,0.1,6.32,0.1,0.38,0,2.72,212680.39921,9682.68208,773.25944,240.96552,19691.21308,302.383,624.75526,81.05155,19213.12315,NOT_OCD,NOT_MII,0.05,0.05,0,0,0,0,0.05,0,333.69,0.06
