C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/01/10,14:27:20,001736483240144,MONTHLY_ARCHIVE,001736483240144
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2024/12/13 10:45:00",1,SA1,20241213081,0,-25.72547,0,-25.72547,0,0,"2024/12/13 10:40:08",0,0,0,0.04,0.04,0,0.23,0.23,0,7.64531,7.64531,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.2,0.2,0,FIRM,-25.72547,0,0.04,0.23,7.64531,0.37,0.39,0.01,0.2,153493.79014,641.74537,302.62953,402.25816,13208.60519,623.8398,1437.84214,311.89533,6206.60731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2879.49501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:45:00",1,TAS1,20241213081,0,49.14,0,49.14,0,0,"2024/12/13 10:40:08",80.45117,80.45117,0,0.38,0.38,0,0.23,0.23,0,8.1,8.1,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,2.99,2.99,0,FIRM,49.14,80.45117,0.38,0.23,8.1,0.37,0.39,0.01,2.99,144720.91681,14659.51812,3278.12879,437.01626,41800.80147,15500.56878,1145.21389,244.99356,51132.63909,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2236.74966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 10:45:00",1,VIC1,20241213081,0,-29.5,0,-29.5,0,0,"2024/12/13 10:40:08",0,0,0,0.04,0.04,0,0.23,0.23,0,7.64531,7.64531,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.2,0.2,0,FIRM,-29.5,0,0.04,0.23,7.64531,0.37,0.39,0.01,0.2,148449.00568,641.74537,302.62953,402.25816,13208.60519,623.8398,1437.84214,311.89533,6206.60731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2879.49501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:50:00",1,NSW1,20241213082,0,56.97993,0,56.97993,0,0,"2024/12/13 10:45:12",0,0,0,0.01,0.01,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.91,0.91,0,0.1,0.1,0,0.1,0.1,0,FIRM,56.97993,0,0.01,0.23,5,0.37,0.91,0.1,0.1,359854.43983,641.64537,302.40953,402.25816,13210.96519,624.1598,1438.36214,311.62533,6203.11731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2879.43501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:50:00",1,QLD1,20241213082,0,59.12,0,59.12,0,0,"2024/12/13 10:45:12",0,0,0,0.01,0.01,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.91,0.91,0,0.1,0.1,0,0.1,0.1,0,FIRM,59.12,0,0.01,0.23,5,0.37,0.91,0.1,0.1,345749.35621,634.85096,302.08953,401.87816,13210.58519,624.1598,1438.36214,311.62533,6203.11731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2879.43501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:50:00",1,SA1,20241213082,0,-18.47702,0,-18.47702,0,0,"2024/12/13 10:45:12",0,0,0,0.01,0.01,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.91,0.91,0,0.1,0.1,0,0.1,0.1,0,FIRM,-18.47702,0,0.01,0.23,5,0.37,0.91,0.1,0.1,153365.10242,641.64537,302.40953,402.25816,13210.96519,624.1598,1438.36214,311.62533,6203.11731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2879.43501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:50:00",1,TAS1,20241213082,0,49.14,0,49.14,0,0,"2024/12/13 10:45:12",71.9129,71.9129,0,0.38,0.38,0,0.23,0.23,0,8.1,8.1,0,0.37,0.37,0,0.91,0.91,0,0.1,0.1,0,2.99,2.99,0,FIRM,49.14,71.9129,0.38,0.23,8.1,0.37,0.91,0.1,2.99,144661.60526,14731.33102,3278.27879,437.24626,41801.36147,15500.55878,1145.73389,244.72356,51131.92909,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2236.78966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 10:50:00",1,VIC1,20241213082,0,-21.57,0,-21.57,0,0,"2024/12/13 10:45:12",0,0,0,0.01,0.01,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.91,0.91,0,0.1,0.1,0,0.1,0.1,0,FIRM,-21.57,0,0.01,0.23,5,0.37,0.91,0.1,0.1,148316.32568,641.64537,302.40953,402.25816,13210.96519,624.1598,1438.36214,311.62533,6203.11731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2879.43501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:55:00",1,NSW1,20241213083,0,56.98003,0,56.98003,0,0,"2024/12/13 10:50:11",0,0,0,0.05,0.05,0,0.23,0.23,0,1.5001,1.5001,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,1.79,1.79,0,FIRM,56.98003,0,0.05,0.23,1.5001,0.39,0.39,0.1,1.79,359809.52954,641.54537,302.22953,402.25816,13201.84529,624.1598,1438.36214,311.62533,6198.90731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2878.61501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:55:00",1,QLD1,20241213083,0,59.01577,0,59.01577,0,0,"2024/12/13 10:50:11",0,0,0,0.05,0.05,0,0.23,0.23,0,1.5001,1.5001,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,1.79,1.79,0,FIRM,59.01577,0,0.05,0.23,1.5001,0.39,0.39,0.1,1.79,345752.84208,634.75096,301.90953,401.87816,13201.46529,624.1598,1438.36214,311.62533,6198.90731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2878.61501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:55:00",1,SA1,20241213083,0,-11.5,0,-11.5,0,0,"2024/12/13 10:50:11",0,0,0,0.05,0.05,0,0.23,0.23,0,1.5001,1.5001,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,1.79,1.79,0,FIRM,-11.5,0,0.05,0.23,1.5001,0.39,0.39,0.1,1.79,153244.5932,641.54537,302.22953,402.25816,13201.84529,624.1598,1438.36214,311.62533,6198.90731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2878.61501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 10:55:00",1,TAS1,20241213083,0,50.08,0,50.08,0,0,"2024/12/13 10:50:11",63.98552,63.98552,0,0.38,0.38,0,0.23,0.23,0,8.1,8.1,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,2.99,2.99,0,FIRM,50.08,63.98552,0.38,0.23,8.1,0.39,0.39,0.1,2.99,144601.54526,14794.26654,3278.27879,437.09626,41800.9942,15499.20878,1145.74389,244.44356,51132.21909,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2236.82966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 10:55:00",1,VIC1,20241213083,0,-13.268,0,-13.268,0,0,"2024/12/13 10:50:11",0,0,0,0.05,0.05,0,0.23,0.23,0,1.5001,1.5001,0,0.39,0.39,0,0.39,0.39,0,0.1,0.1,0,1.79,1.79,0,FIRM,-13.268,0,0.05,0.23,1.5001,0.39,0.39,0.1,1.79,148191.94768,641.54537,302.22953,402.25816,13201.84529,624.1598,1438.36214,311.62533,6198.90731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2878.61501,41.8
D,DISPATCH,PRICE,5,"2024/12/13 11:00:00",1,NSW1,20241213084,0,67.42623,0,67.42623,0,0,"2024/12/13 10:55:09",0,0,0,0.01,0.01,0,0.23,0.23,0,2.64,2.64,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,67.42623,0,0.01,0.23,2.64,0.37,0.39,0.01,0.01,359789.45577,641.44537,302.00953,402.25816,13193.43529,624.1398,1438.36214,311.26533,6195.16731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.76501,41.79
D,DISPATCH,PRICE,5,"2024/12/13 11:00:00",1,QLD1,20241213084,0,68.22,0,68.22,0,0,"2024/12/13 10:55:09",0,0,0,0.01,0.01,0,0.23,0.23,0,2.64,2.64,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,68.22,0,0.01,0.23,2.64,0.37,0.39,0.01,0.01,345776.11208,634.65096,301.68953,401.87816,13193.05529,624.1398,1438.36214,311.26533,6195.16731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.76501,41.79
D,DISPATCH,PRICE,5,"2024/12/13 11:00:00",1,SA1,20241213084,0,-25.94851,0,-25.94851,0,0,"2024/12/13 10:55:09",0,0,0,0.01,0.01,0,0.23,0.23,0,2.64,2.64,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,-25.94851,0,0.01,0.23,2.64,0.37,0.39,0.01,0.01,153113.2676,641.44537,302.00953,402.25816,13193.43529,624.1398,1438.36214,311.26533,6195.16731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.76501,41.79
D,DISPATCH,PRICE,5,"2024/12/13 11:05:00",1,QLD1,20241213085,0,68.22,0,68.22,0,0,"2024/12/13 11:00:09",0,0,0,0.04,0.04,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.2,0.2,0,FIRM,68.22,0,0.04,0.23,5,0.37,0.39,0.01,0.2,345796.60208,634.60096,301.57953,401.87816,13181.62531,624.1198,1437.75214,310.90533,6191.65731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.47501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:00:00",1,TAS1,20241213084,0,49.14,0,49.14,0,0,"2024/12/13 10:55:09",80.41117,80.41117,0,0.38,0.38,0,0.23,0.23,0,8.1,8.1,0,0.37,0.37,0,0.39,0.39,0,0,0,0,2.99,2.99,0,FIRM,49.14,80.41117,0.38,0.23,8.1,0.37,0.39,0,2.99,144540.55917,14873.62037,3278.27879,436.94626,41801.5542,15497.83878,1145.75389,244.06356,51132.4944,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2236.83966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 11:00:00",1,VIC1,20241213084,0,-29.5,0,-29.5,0,0,"2024/12/13 10:55:09",0,0,0,0.01,0.01,0,0.23,0.23,0,2.64,2.64,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.01,0.01,0,FIRM,-29.5,0,0.01,0.23,2.64,0.37,0.39,0.01,0.01,148052.1626,641.44537,302.00953,402.25816,13193.43529,624.1398,1438.36214,311.26533,6195.16731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.76501,41.79
D,DISPATCH,PRICE,5,"2024/12/13 11:05:00",1,NSW1,20241213085,0,65.38277,0,65.38277,0,0,"2024/12/13 11:00:09",0,0,0,0.04,0.04,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.2,0.2,0,FIRM,65.38277,0,0.04,0.23,5,0.37,0.39,0.01,0.2,359762.68869,641.39537,301.89953,402.25816,13182.00531,624.1198,1437.75214,310.90533,6191.65731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.47501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:05:00",1,SA1,20241213085,0,-20.1,0,-20.1,0,0,"2024/12/13 11:00:09",0,0,0,0.04,0.04,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.2,0.2,0,FIRM,-20.1,0,0.04,0.23,5,0.37,0.39,0.01,0.2,153001.01611,641.39537,301.89953,402.25816,13182.00531,624.1198,1437.75214,310.90533,6191.65731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.47501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:05:00",1,TAS1,20241213085,0,49.14,0,49.14,0,0,"2024/12/13 11:00:09",73.5197,73.5197,0,0.38,0.38,0,0.23,0.23,0,7.16,7.16,0,0.37,0.37,0,0.39,0.39,0,0,0,0,2.99,2.99,0,FIRM,49.14,73.5197,0.38,0.23,7.16,0.37,0.39,0,2.99,144489.59917,14946.09007,3278.27879,436.79626,41801.1742,15496.46878,1145.76389,243.68356,51132.7644,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2236.84966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 11:05:00",1,VIC1,20241213085,0,-23.22603,0,-23.22603,0,0,"2024/12/13 11:00:09",0,0,0,0.04,0.04,0,0.23,0.23,0,5,5,0,0.37,0.37,0,0.39,0.39,0,0.01,0.01,0,0.2,0.2,0,FIRM,-23.22603,0,0.04,0.23,5,0.37,0.39,0.01,0.2,147930.25295,641.39537,301.89953,402.25816,13182.00531,624.1198,1437.75214,310.90533,6191.65731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.47501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:10:00",1,NSW1,20241213086,0,59.39,0,59.39,0,0,"2024/12/13 11:05:09",0,0,0,0.01,0.01,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.39,0.39,0,0,0,0,1.43,1.43,0,FIRM,59.39,0,0.01,0.1,3.38,0.1,0.39,0,1.43,359713.40859,641.38537,301.89953,402.30816,13177.39531,624.1898,1437.77214,310.51533,6189.09731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2877.46501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:10:00",1,QLD1,20241213086,0,62.78781,0,62.78781,0,0,"2024/12/13 11:05:09",0,0,0,0.01,0.01,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.39,0.39,0,0,0,0,1.43,1.43,0,FIRM,62.78781,0,0.01,0.1,3.38,0.1,0.39,0,1.43,345803.63986,634.59096,301.57953,401.92816,13177.01531,624.1898,1437.77214,310.51533,6189.09731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2877.46501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:10:00",1,SA1,20241213086,0,-25.5483,0,-25.5483,0,0,"2024/12/13 11:05:09",0,0,0,0.01,0.01,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.39,0.39,0,0,0,0,1.43,1.43,0,FIRM,-25.5483,0,0.01,0.1,3.38,0.1,0.39,0,1.43,152868.24828,641.38537,301.89953,402.30816,13177.39531,624.1898,1437.77214,310.51533,6189.09731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2877.46501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:10:00",1,TAS1,20241213086,0,49.14,0,49.14,0,0,"2024/12/13 11:05:09",78.99117,78.99117,0,0.38,0.38,0,0.1,0.1,0,7.16,7.16,0,0.1,0.1,0,0.39,0.39,0,0,0,0,2.99,2.99,0,FIRM,49.14,78.99117,0.38,0.1,7.16,0.1,0.39,0,2.99,144436.77757,15025.07124,3278.64879,436.89626,41800.7942,15494.82878,1144.78389,241.98356,51133.0544,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2236.88966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 11:10:00",1,VIC1,20241213086,0,-29.5,0,-29.5,0,0,"2024/12/13 11:05:09",0,0,0,0.01,0.01,0,0.1,0.1,0,3.38,3.38,0,0.1,0.1,0,0.39,0.39,0,0,0,0,1.43,1.43,0,FIRM,-29.5,0,0.01,0.1,3.38,0.1,0.39,0,1.43,147786.85001,641.38537,301.89953,402.30816,13177.39531,624.1898,1437.77214,310.51533,6189.09731,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,2877.46501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:15:00",1,NSW1,20241213087,0,56.36223,0,56.36223,0,0,"2024/12/13 11:10:12",0,0,0,0,0,0,0.1,0.1,0,1,1,0,0.37,0.37,0,0.39,0.39,0,0.1,0.1,0,2,2,0,FIRM,56.36223,0,0,0.1,1,0.37,0.39,0.1,2,359661.39082,641.28537,301.79953,402.30816,13173.39531,624.4198,1437.78214,310.24533,6187.50731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.42501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:15:00",1,QLD1,20241213087,0,58.88,0,58.88,0,0,"2024/12/13 11:10:12",0,0,0,0,0,0,0.1,0.1,0,1,1,0,0.37,0.37,0,0.39,0.39,0,0.1,0.1,0,2,2,0,FIRM,58.88,0,0,0.1,1,0.37,0.39,0.1,2,345817.56986,634.49096,301.47953,401.92816,13173.01531,624.4198,1437.78214,310.24533,6187.50731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.42501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:15:00",1,SA1,20241213087,0,-20.1,0,-20.1,0,0,"2024/12/13 11:10:12",0,0,0,0,0,0,0.1,0.1,0,1,1,0,0.37,0.37,0,0.39,0.39,0,0.1,0.1,0,2,2,0,FIRM,-20.1,0,0,0.1,1,0.37,0.39,0.1,2,152744.91027,641.28537,301.79953,402.30816,13173.39531,624.4198,1437.78214,310.24533,6187.50731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.42501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:15:00",1,TAS1,20241213087,0,49.14,0,49.14,0,0,"2024/12/13 11:10:12",71.84991,71.84991,0,0.38,0.38,0,0.1,0.1,0,8.1,8.1,0,0.37,0.37,0,0.39,0.39,0,0,0,0,2.99,2.99,0,FIRM,49.14,71.84991,0.38,0.1,8.1,0.37,0.39,0,2.99,144379.04443,15096.82115,3278.92879,436.99626,41801.3542,15494.81878,1144.79389,241.61356,51133.3444,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2236.84966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 11:15:00",1,VIC1,20241213087,0,-23.38468,0,-23.38468,0,0,"2024/12/13 11:10:12",0,0,0,0,0,0,0.1,0.1,0,1,1,0,0.37,0.37,0,0.39,0.39,0,0.1,0.1,0,2,2,0,FIRM,-23.38468,0,0,0.1,1,0.37,0.39,0.1,2,147652.35533,641.28537,301.79953,402.30816,13173.39531,624.4198,1437.78214,310.24533,6187.50731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.42501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:20:00",1,NSW1,20241213088,0,56.98003,0,56.98003,0,0,"2024/12/13 11:15:10",0,0,0,0,0,0,0.01,0.01,0,3.65,3.65,0,0.39,0.39,0,1.37,1.37,0,0.01,0.01,0,6,6,0,FIRM,56.98003,0,0,0.01,3.65,0.39,1.37,0.01,6,359621.56007,641.18537,301.74953,402.21816,13172.04531,624.4298,1438.76214,309.87533,6189.79731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.38501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:20:00",1,QLD1,20241213088,0,58.73,0,58.73,0,0,"2024/12/13 11:15:10",0,0,0,0,0,0,0.01,0.01,0,3.65,3.65,0,0.39,0.39,0,1.37,1.37,0,0.01,0.01,0,6,6,0,FIRM,58.73,0,0,0.01,3.65,0.39,1.37,0.01,6,345820.76986,634.39096,301.42953,401.83816,13171.66531,624.4298,1438.76214,309.87533,6189.79731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.38501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:20:00",1,SA1,20241213088,0,-14.35735,0,-14.35735,0,0,"2024/12/13 11:15:10",0,0,0,0,0,0,0.01,0.01,0,3.65,3.65,0,0.39,0.39,0,1.37,1.37,0,0.01,0.01,0,6,6,0,FIRM,-14.35735,0,0,0.01,3.65,0.39,1.37,0.01,6,152642.73783,641.18537,301.74953,402.21816,13172.04531,624.4298,1438.76214,309.87533,6189.79731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.38501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:20:00",1,TAS1,20241213088,0,49.14,0,49.14,0,0,"2024/12/13 11:15:10",60.46611,60.46611,0,0.38,0.38,0,0.05,0.05,0,8.1,8.1,0,0.39,0.39,0,1.37,1.37,0,0,0,0,2.99,2.99,0,FIRM,49.14,60.46611,0.38,0.05,8.1,0.39,1.37,0,2.99,144328.06443,15157.18726,3279.25879,436.94626,41801.9142,15494.82878,1145.77389,241.23356,51133.6344,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2236.80966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 11:20:00",1,VIC1,20241213088,0,-16.54,0,-16.54,0,0,"2024/12/13 11:15:10",0,0,0,0,0,0,0.01,0.01,0,3.65,3.65,0,0.39,0.39,0,1.37,1.37,0,0.01,0.01,0,6,6,0,FIRM,-16.54,0,0,0.01,3.65,0.39,1.37,0.01,6,147539.14177,641.18537,301.74953,402.21816,13172.04531,624.4298,1438.76214,309.87533,6189.79731,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.38501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:25:00",1,NSW1,20241213089,0,57.01,0,57.01,0,0,"2024/12/13 11:20:09",0,0,0,0,0,0,0.01,0.01,0,3,3,0,0.39,0.39,0,1.83,1.83,0,0.01,0.01,0,2.62012,2.62012,0,FIRM,57.01,0,0,0.01,3,0.39,1.83,0.01,2.62012,359590.28736,641.17537,301.73953,402.13816,13164.04531,624.6798,1440.20214,309.73533,6188.70743,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.34501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:25:00",1,QLD1,20241213089,0,58.87988,0,58.87988,0,0,"2024/12/13 11:20:09",0,0,0,0,0,0,0.01,0.01,0,3,3,0,0.39,0.39,0,1.83,1.83,0,0.01,0.01,0,2.62012,2.62012,0,FIRM,58.87988,0,0,0.01,3,0.39,1.83,0.01,2.62012,345834.69974,634.38096,301.41953,401.75816,13163.66531,624.6798,1440.20214,309.73533,6188.70743,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.34501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:25:00",1,SA1,20241213089,0,-20.1,0,-20.1,0,0,"2024/12/13 11:20:09",0,0,0,0,0,0,0.01,0.01,0,3,3,0,0.39,0.39,0,1.83,1.83,0,0.01,0.01,0,2.62012,2.62012,0,FIRM,-20.1,0,0,0.01,3,0.39,1.83,0.01,2.62012,152543.67176,641.17537,301.73953,402.13816,13164.04531,624.6798,1440.20214,309.73533,6188.70743,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.34501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:25:00",1,TAS1,20241213089,0,49.14,0,49.14,0,0,"2024/12/13 11:20:09",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,7.16,7.16,0,0.39,0.39,0,1.83,1.83,0,0,0,0,2.99,2.99,0,FIRM,49.14,0.38,0.38,0.38,7.16,0.39,1.83,0,2.99,144280.28792,15156.51726,3279.25879,437.23626,41801.5342,15495.07878,1147.22389,241.08356,51131.9244,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2236.76966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 11:25:00",1,VIC1,20241213089,0,12,0,12,0,0,"2024/12/13 11:20:09",0,0,0,0,0,0,0.01,0.01,0,3,3,0,0.39,0.39,0,1.83,1.83,0,0.01,0.01,0,2.62012,2.62012,0,FIRM,12,0,0,0.01,3,0.39,1.83,0.01,2.62012,147461.69177,641.17537,301.73953,402.13816,13164.04531,624.6798,1440.20214,309.73533,6188.70743,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.34501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:30:00",1,TAS1,20241213090,0,48.14,0,48.14,0,0,"2024/12/13 11:25:11",0.38,0.38,0,0.38,0.38,0,0.05,0.05,0,46.45,46.45,0,0.1,0.1,0,0.39,0.39,0,0,0,0,3.99,3.99,0,FIRM,48.14,0.38,0.38,0.05,46.45,0.1,0.39,0,3.99,144231.51141,15155.84726,3279.25879,437.19626,41840.4442,15494.79878,1147.23389,240.93356,51131.2144,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2236.72966,25.82
D,DISPATCH,PRICE,5,"2024/12/13 11:30:00",1,NSW1,20241213090,0,57.01,0,57.01,0,0,"2024/12/13 11:25:11",0,0,0,0,0,0,0.01,0.01,0,7.84,7.84,0,0.1,0.1,0,0.39,0.39,0,0.01,0.01,0,2,2,0,FIRM,57.01,0,0,0.01,7.84,0.1,0.39,0.01,2,359559.14064,641.16537,301.72953,402.05816,13168.50531,624.3998,1440.20214,309.59533,6186.99743,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.30501,41.75
D,DISPATCH,PRICE,5,"2024/12/13 11:30:00",1,QLD1,20241213090,0,58.88012,0,58.88012,0,0,"2024/12/13 11:25:11",0,0,0,0,0,0,0.01,0.01,0,7.84,7.84,0,0.1,0.1,0,0.39,0.39,0,0.01,0.01,0,2,2,0,FIRM,58.88012,0,0,0.01,7.84,0.1,0.39,0.01,2,345848.62986,634.37096,301.40953,401.67816,13168.12531,624.3998,1440.20214,309.59533,6186.99743,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,2877.30501,41.75
