C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/02/20,09:43:56,001740008636165,MONTHLY_ARCHIVE,001740008636165
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2025/01/09 06:45:00",1,SA1,20250109033,0,137.8,0,137.8,0,0,"2025/01/09 06:40:04",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.05,0.05,0,0.93,0.93,0,FIRM,137.8,0.01,0.01,0.1,5,0.38,0.39,0.05,0.93,100598.79749,376.34247,234.41,344.57,12090.64597,290.05998,1529.77368,266.77801,4972.78318,NOT_OCD,NOT_MII,0.1,0.1,0,0,0,0,0.1,0,1046.15167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:40:00",1,VIC1,20250109032,0,9,0,9,0,0,"2025/01/09 06:35:09",0.1,0.1,0,0.05,0.05,0,0.1,0.1,0,5,5,0,0.39,0.39,0,0.39,0.39,0,0.45,0.45,0,9.74,9.74,0,FIRM,9,0.1,0.05,0.1,5,0.39,0.39,0.45,9.74,77701.62588,376.43247,234.5,344.7,12087.13597,289.77998,1529.77368,266.72801,4975.84318,NOT_OCD,NOT_MII,0.84,0.84,0,0,0,0,0.84,0,1046.99167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:45:00",1,NSW1,20250109033,0,8.64663,0,8.64663,0,0,"2025/01/09 06:40:04",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.05,0.05,0,0.93,0.93,0,FIRM,8.64663,0.01,0.01,0.1,5,0.38,0.39,0.05,0.93,135334.69284,376.34247,234.41,344.57,12090.64597,290.05998,1529.77368,266.77801,4972.78318,NOT_OCD,NOT_MII,0.1,0.1,0,0,0,0,0.1,0,1046.15167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:45:00",1,QLD1,20250109033,0,8.66046,0,8.66046,0,0,"2025/01/09 06:40:04",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.05,0.05,0,0.93,0.93,0,FIRM,8.66046,0.01,0.01,0.1,5,0.38,0.39,0.05,0.93,99126.69115,429.03626,502.49291,365.68882,12111.76479,9474.4315,6668.01164,1013.12673,5719.1319,NOT_OCD,NOT_MII,0.1,0.1,0,0,0,0,0.1,0,1046.15167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:45:00",1,TAS1,20250109033,0,90.14,0,90.14,0,0,"2025/01/09 06:40:04",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,5.97,5.97,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.73,2.73,0,FIRM,90.14,0.38,0.38,0.1,5.97,0.38,0.38,0,2.73,234736.28751,2576.55253,946.10774,404.21253,15876.75597,2272.78115,704.38245,88.71,10262.16299,NOT_OCD,NOT_MII,0.1,0.1,0,0,0,0,0.1,0,1017.79927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 06:45:00",1,VIC1,20250109033,0,9,0,9,0,0,"2025/01/09 06:40:04",0.01,0.01,0,0.01,0.01,0,0.1,0.1,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.05,0.05,0,0.93,0.93,0,FIRM,9,0.01,0.01,0.1,5,0.38,0.39,0.05,0.93,77774.61588,376.34247,234.41,344.57,12090.64597,290.05998,1529.77368,266.77801,4972.78318,NOT_OCD,NOT_MII,0.1,0.1,0,0,0,0,0.1,0,1046.15167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:50:00",1,NSW1,20250109034,0,-15,0,-15,0,0,"2025/01/09 06:45:05",0.05,0.05,0,0.01,0.01,0,0.09,0.09,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.6,3.6,0,FIRM,-15,0.05,0.01,0.09,5,0.38,0.39,0.39,3.6,135243.79284,376.39247,234.42,344.49,12092.64597,290.42998,1529.78368,267.16801,4972.78318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1045.35167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:50:00",1,QLD1,20250109034,0,-24.99997,0,-24.99997,0,0,"2025/01/09 06:45:05",0.05,0.05,0,0.01,0.01,0,0.09,0.09,0,5,5,0,11.14099,11.14099,0,0.39,0.39,0,0.39,0.39,0,3.6,3.6,0,FIRM,-24.99997,0.05,0.01,0.09,5,11.14099,0.39,0.39,3.6,99007.8614,429.08626,502.50291,365.60882,12113.76479,9485.56249,6668.02164,1013.51673,5719.1319,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1045.35167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:50:00",1,SA1,20250109034,0,105.44,0,105.44,0,0,"2025/01/09 06:45:05",0.05,0.05,0,0.01,0.01,0,0.09,0.09,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.6,3.6,0,FIRM,105.44,0.05,0.01,0.09,5,0.38,0.39,0.39,3.6,100743.26012,376.39247,234.42,344.49,12092.64597,290.42998,1529.78368,267.16801,4972.78318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1045.35167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:50:00",1,TAS1,20250109034,0,90.14,0,90.14,0,0,"2025/01/09 06:45:05",0.38,0.38,0,0.38,0.38,0,0.09,0.09,0,50,50,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.73,3.73,0,FIRM,90.14,0.38,0.38,0.09,50,0.38,0.38,0,3.73,234677.14751,2576.55253,946.10774,404.13253,15920.63597,2273.15115,704.38245,88.71,10263.25299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1016.99927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 06:50:00",1,VIC1,20250109034,0,9,0,9,0,0,"2025/01/09 06:45:05",0.05,0.05,0,0.01,0.01,0,0.09,0.09,0,5,5,0,0.38,0.38,0,0.39,0.39,0,0.39,0.39,0,3.6,3.6,0,FIRM,9,0.05,0.01,0.09,5,0.38,0.39,0.39,3.6,77822.61588,376.39247,234.42,344.49,12092.64597,290.42998,1529.78368,267.16801,4972.78318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1045.35167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:55:00",1,NSW1,20250109035,0,8.75717,0,8.75717,0,0,"2025/01/09 06:50:04",0.05,0.05,0,0.04,0.04,0,0.05,0.05,0,9.88,9.88,0,0.1,0.1,0,0.39,0.39,0,0.01,0.01,0,3.59,3.59,0,FIRM,8.75717,0.05,0.04,0.05,9.88,0.1,0.39,0.01,3.59,135283.56,376.43247,234.41,344.37,12101.03597,290.42998,1529.78368,267.07801,4971.37318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1044.55167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:55:00",1,QLD1,20250109035,0,8.34977,0,8.34977,0,0,"2025/01/09 06:50:04",0.05,0.05,0,0.04,0.04,0,0.05,0.05,0,9.88,9.88,0,0.1,0.1,0,0.39,0.39,0,0.01,0.01,0,3.59,3.59,0,FIRM,8.34977,0.05,0.04,0.05,9.88,0.1,0.39,0.01,3.59,98922.38106,429.12626,502.49291,365.48882,12122.15479,9485.56249,6668.02164,1013.42673,5717.7219,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1044.55167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:55:00",1,SA1,20250109035,0,138,0,138,0,0,"2025/01/09 06:50:04",0.05,0.05,0,0.04,0.04,0,0.05,0.05,0,9.88,9.88,0,0.1,0.1,0,0.39,0.39,0,0.01,0.01,0,3.59,3.59,0,FIRM,138,0.05,0.04,0.05,9.88,0.1,0.39,0.01,3.59,100917.26012,376.43247,234.41,344.37,12101.03597,290.42998,1529.78368,267.07801,4971.37318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1044.55167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 06:55:00",1,TAS1,20250109035,0,90.14,0,90.14,0,0,"2025/01/09 06:50:04",0.38,0.38,0,0.38,0.38,0,0.05,0.05,0,6.97,6.97,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.73,2.73,0,FIRM,90.14,0.38,0.38,0.05,6.97,0.1,0.38,0,2.73,234618.00751,2576.55253,946.10774,403.80253,15921.48597,2273.15115,704.38245,88.71,10263.34299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1016.19927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 06:55:00",1,VIC1,20250109035,0,9,0,9,0,0,"2025/01/09 06:50:04",0.05,0.05,0,0.04,0.04,0,0.05,0.05,0,9.88,9.88,0,0.1,0.1,0,0.39,0.39,0,0.01,0.01,0,3.59,3.59,0,FIRM,9,0.05,0.04,0.05,9.88,0.1,0.39,0.01,3.59,77867.46175,376.43247,234.41,344.37,12101.03597,290.42998,1529.78368,267.07801,4971.37318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1044.55167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:00:00",1,NSW1,20250109036,0,-17.12337,0,-17.12337,0,0,"2025/01/09 06:55:11",0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3,3,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,3.59,3.59,0,FIRM,-17.12337,0.01,0.01,0.01,3,0.1,0.39,0.1,3.59,135209.45663,376.44247,234.42,344.28,12101.03597,290.51998,1529.78368,267.17801,4973.45318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1043.73167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:00:00",1,QLD1,20250109036,0,-24.99997,0,-24.99997,0,0,"2025/01/09 06:55:11",0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3,3,0,7.40473,7.40473,0,1.83,1.83,0,0.1,0.1,0,3.59,3.59,0,FIRM,-24.99997,0.01,0.01,0.01,3,7.40473,1.83,0.1,3.59,98819.43109,429.13626,502.50291,365.39882,12122.15479,9492.95722,6669.46164,1013.52673,5719.8019,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1043.73167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:00:00",1,SA1,20250109036,0,138,0,138,0,0,"2025/01/09 06:55:11",0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3,3,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,3.59,3.59,0,FIRM,138,0.01,0.01,0.01,3,0.1,0.39,0.1,3.59,101094.49946,376.44247,234.42,344.28,12101.03597,290.51998,1529.78368,267.17801,4973.45318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1043.73167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:00:00",1,TAS1,20250109036,0,90.14,0,90.14,0,0,"2025/01/09 06:55:11",0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,5.97,5.97,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.73,2.73,0,FIRM,90.14,0.38,0.38,0.01,5.97,0.1,0.38,0,2.73,234558.86751,2576.55253,946.10774,403.43253,15921.33597,2273.24115,704.38245,88.71,10263.43299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1015.37927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 07:00:00",1,VIC1,20250109036,0,-18.15,0,-18.15,0,0,"2025/01/09 06:55:11",0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,3,3,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,3.59,3.59,0,FIRM,-18.15,0.01,0.01,0.01,3,0.1,0.39,0.1,3.59,77888.31175,376.44247,234.42,344.28,12101.03597,290.51998,1529.78368,267.17801,4973.45318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1043.73167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:05:00",1,NSW1,20250109037,0,8.54399,0,8.54399,0,0,"2025/01/09 07:00:04",0.01,0.01,0,0.01,0.01,0,0.05,0.05,0,5,5,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,3.6,3.6,0,FIRM,8.54399,0.01,0.01,0.05,5,0.1,0.39,0.1,3.6,135134.71722,376.45247,234.43,344.1,12103.03597,290.51998,1529.78368,267.27801,4971.05318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.91167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:05:00",1,QLD1,20250109037,0,8.37815,0,8.37815,0,0,"2025/01/09 07:00:04",0.01,0.01,0,0.01,0.01,0,0.05,0.05,0,5,5,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,3.6,3.6,0,FIRM,8.37815,0.01,0.01,0.05,5,0.1,0.39,0.1,3.6,98733.97913,429.14626,502.51291,365.21882,12124.15479,9492.95722,6669.46164,1013.62673,5717.4019,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.91167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:05:00",1,SA1,20250109037,0,138.04,0,138.04,0,0,"2025/01/09 07:00:04",0.01,0.01,0,0.01,0.01,0,0.05,0.05,0,5,5,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,3.6,3.6,0,FIRM,138.04,0.01,0.01,0.05,5,0.1,0.39,0.1,3.6,101278.38848,376.45247,234.43,344.1,12103.03597,290.51998,1529.78368,267.27801,4971.05318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.91167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:05:00",1,TAS1,20250109037,0,140.28,0,140.28,0,0,"2025/01/09 07:00:04",0.38,0.38,0,0.38,0.38,0,0.05,0.05,0,25.99,25.99,0,0.1,0.1,0,0.38,0.38,0,0,0,0,2.73,2.73,0,FIRM,140.28,0.38,0.38,0.05,25.99,0.1,0.38,0,2.73,234549.86751,2576.55253,946.10774,403.10253,15941.20597,2273.24115,704.38245,88.71,10263.52299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1014.55927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 07:05:00",1,VIC1,20250109037,0,9,0,9,0,0,"2025/01/09 07:00:04",0.01,0.01,0,0.01,0.01,0,0.05,0.05,0,5,5,0,0.1,0.1,0,0.39,0.39,0,0.1,0.1,0,3.6,3.6,0,FIRM,9,0.01,0.01,0.05,5,0.1,0.39,0.1,3.6,77942.24712,376.45247,234.43,344.1,12103.03597,290.51998,1529.78368,267.27801,4971.05318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.91167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:10:00",1,NSW1,20250109038,0,19.38805,0,19.38805,0,0,"2025/01/09 07:05:04",0,0,0,0,0,0,0.01,0.01,0,5,5,0,0.5,0.5,0,1,1,0,0.45,0.45,0,14.7,14.7,0,FIRM,19.38805,0,0,0.01,5,0.5,1,0.45,14.7,135048.36524,376.44247,234.42,343.88,12106.54597,290.98998,1530.68368,267.62801,4977.25318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.09167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:10:00",1,VIC1,20250109038,0,20.04,0,20.04,0,0,"2025/01/09 07:05:04",0,0,0,0,0,0,0.01,0.01,0,5,5,0,0.5,0.5,0,1,1,0,0.45,0.45,0,14.7,14.7,0,FIRM,20.04,0,0,0.01,5,0.5,1,0.45,14.7,78028.58676,376.44247,234.42,343.88,12106.54597,290.98998,1530.68368,267.62801,4977.25318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.09167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:10:00",1,QLD1,20250109038,0,19.0165,0,19.0165,0,0,"2025/01/09 07:05:04",0,0,0,0,0,0,0.01,0.01,0,5,5,0,0.5,0.5,0,1,1,0,0.45,0.45,0,14.7,14.7,0,FIRM,19.0165,0,0,0.01,5,0.5,1,0.45,14.7,98630.04563,429.13626,502.50291,364.99882,12127.66479,9493.42722,6670.36164,1013.97673,5723.6019,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.09167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:10:00",1,SA1,20250109038,0,138,0,138,0,0,"2025/01/09 07:05:04",0,0,0,0,0,0,0.01,0.01,0,5,5,0,0.5,0.5,0,1,1,0,0.45,0.45,0,14.7,14.7,0,FIRM,138,0,0,0.01,5,0.5,1,0.45,14.7,101481.84192,376.44247,234.42,343.88,12106.54597,290.98998,1530.68368,267.62801,4977.25318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1042.09167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:10:00",1,TAS1,20250109038,0,140.28,0,140.28,0,0,"2025/01/09 07:05:04",0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,25.99,25.99,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.73,2.73,0,FIRM,140.28,0.38,0.38,0.01,25.99,0.38,0.38,0,2.73,234540.86751,2576.55253,946.10774,402.73253,15961.07597,2273.59115,704.66245,88.71,10263.61299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1013.73927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 07:15:00",1,NSW1,20250109039,0,35.62829,0,35.62829,0,0,"2025/01/09 07:10:04",0.23,0.23,0,0.1,0.1,0,0.1,0.1,0,5.46,5.46,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,35.62829,0.23,0.1,0.1,5.46,0.39,0.45,0.39,0.39,134999.88999,376.67247,234.52,343.75,12092.08597,291.27998,1530.74368,268.01801,4976.15318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1041.74167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:15:00",1,QLD1,20250109039,0,34.75,0,34.75,0,0,"2025/01/09 07:10:04",0.23,0.23,0,0.1,0.1,0,0.1,0.1,0,5.46,5.46,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,34.75,0.23,0.1,0.1,5.46,0.39,0.45,0.39,0.39,98570.96585,429.36626,502.60291,364.86882,12113.20479,9493.71722,6670.42164,1014.36673,5722.5019,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1041.74167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:15:00",1,SA1,20250109039,0,138,0,138,0,0,"2025/01/09 07:10:04",0.23,0.23,0,0.1,0.1,0,0.1,0.1,0,5.46,5.46,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,138,0.23,0.1,0.1,5.46,0.39,0.45,0.39,0.39,101663.10624,376.67247,234.52,343.75,12092.08597,291.27998,1530.74368,268.01801,4976.15318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1041.74167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:15:00",1,TAS1,20250109039,0,140.28,0,140.28,0,0,"2025/01/09 07:10:04",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,25.99,25.99,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.73,2.73,0,FIRM,140.28,0.38,0.38,0.1,25.99,0.38,0.38,0,2.73,234531.86751,2576.55253,946.10774,402.45253,15980.94597,2273.87115,704.66245,88.71,10263.70299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1013.38927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 07:15:00",1,VIC1,20250109039,0,36.81967,0,36.81967,0,0,"2025/01/09 07:10:04",0.23,0.23,0,0.1,0.1,0,0.1,0.1,0,5.46,5.46,0,0.39,0.39,0,0.45,0.45,0,0.39,0.39,0,0.39,0.39,0,FIRM,36.81967,0.23,0.1,0.1,5.46,0.39,0.45,0.39,0.39,78109.69594,376.67247,234.52,343.75,12092.08597,291.27998,1530.74368,268.01801,4976.15318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1041.74167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:20:00",1,NSW1,20250109040,0,8.32303,0,8.32303,0,0,"2025/01/09 07:15:09",0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.03,0,0,0,0,4.96,4.96,0,FIRM,8.32303,0.1,0.1,0.01,0.01,0,0.03,0,4.96,134932.31292,376.77247,234.58,343.53,12084.59597,291.26998,1530.67368,268.01801,4979.11318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.92167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:20:00",1,QLD1,20250109040,0,-24.99997,0,-24.99997,0,0,"2025/01/09 07:15:09",0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,17.8748,17.8748,0,15.73,15.73,0,0,0,0,4.96,4.96,0,FIRM,-24.99997,0.1,0.1,0.01,0.01,17.8748,15.73,0,4.96,98461.77457,429.46626,502.66291,364.64882,12105.71479,9511.58202,6686.05164,1014.36673,5725.4619,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.92167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:20:00",1,SA1,20250109040,0,105.44,0,105.44,0,0,"2025/01/09 07:15:09",0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.03,0,0,0,0,4.96,4.96,0,FIRM,105.44,0.1,0.1,0.01,0.01,0,0.03,0,4.96,101819.04836,376.77247,234.58,343.53,12084.59597,291.26998,1530.67368,268.01801,4979.11318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.92167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:20:00",1,TAS1,20250109040,0,140.28,0,140.28,0,0,"2025/01/09 07:15:09",0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,25.99,25.99,0,0,0,0,0.03,0.03,0,0,0,0,2.73,2.73,0,FIRM,140.28,0.38,0.38,0.01,25.99,0,0.03,0,2.73,234523.86751,2576.55253,946.10774,402.08253,16000.81597,2273.86115,704.59245,88.71,10262.79299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1012.56927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 07:20:00",1,VIC1,20250109040,0,8.8,0,8.8,0,0,"2025/01/09 07:15:09",0.1,0.1,0,0.1,0.1,0,0.01,0.01,0,0.01,0.01,0,0,0,0,0.03,0.03,0,0,0,0,4.96,4.96,0,FIRM,8.8,0.1,0.1,0.01,0.01,0,0.03,0,4.96,78170.03848,376.77247,234.58,343.53,12084.59597,291.26998,1530.67368,268.01801,4979.11318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.92167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:25:00",1,NSW1,20250109041,0,8.62372,0,8.62372,0,0,"2025/01/09 07:20:05",0.15,0.15,0,0.1,0.1,0,0.05,0.05,0,0.05,0.05,0,0.01,0.01,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,8.62372,0.15,0.1,0.05,0.05,0.01,0.38,0.1,0.1,134865.03676,376.92247,234.67,343.35,12079.64597,291.17998,1530.66368,268.11801,4977.70318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.12167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:25:00",1,QLD1,20250109041,0,-25.88,0,-25.88,0,0,"2025/01/09 07:20:05",0.15,0.15,0,0.1,0.1,0,0.05,0.05,0,0.05,0.05,0,19.37535,19.37535,0,15.73,15.73,0,0.1,0.1,0,0.1,0.1,0,FIRM,-25.88,0.15,0.1,0.05,0.05,19.37535,15.73,0.1,0.1,98351.14524,429.61626,502.75291,364.46882,12100.76479,9530.85737,6701.39164,1014.46673,5724.0519,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.12167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:25:00",1,SA1,20250109041,0,138,0,138,0,0,"2025/01/09 07:20:05",0.15,0.15,0,0.1,0.1,0,0.05,0.05,0,0.05,0.05,0,0.01,0.01,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,138,0.15,0.1,0.05,0.05,0.01,0.38,0.1,0.1,101999.54836,376.92247,234.67,343.35,12079.64597,291.17998,1530.66368,268.11801,4977.70318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.12167,14.52
D,DISPATCH,PRICE,5,"2025/01/09 07:25:00",1,TAS1,20250109041,0,120.26,0,120.26,0,0,"2025/01/09 07:20:05",0.38,0.38,0,0.38,0.38,0,0.05,0.05,0,5.97,5.97,0,0.01,0.01,0,0.38,0.38,0,0,0,0,2.73,2.73,0,FIRM,120.26,0.38,0.38,0.05,5.97,0.01,0.38,0,2.73,234523.86751,2576.55253,946.10774,401.75253,16000.66597,2273.77115,704.59245,88.71,10261.88299,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1011.76927,0.73
D,DISPATCH,PRICE,5,"2025/01/09 07:25:00",1,VIC1,20250109041,0,9,0,9,0,0,"2025/01/09 07:20:05",0.15,0.15,0,0.1,0.1,0,0.05,0.05,0,0.05,0.05,0,0.01,0.01,0,0.38,0.38,0,0.1,0.1,0,0.1,0.1,0,FIRM,9,0.15,0.1,0.05,0.05,0.01,0.38,0.1,0.1,78221.80386,376.92247,234.67,343.35,12079.64597,291.17998,1530.66368,268.11801,4977.70318,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,1040.12167,14.52
