settlementdate,regionid,rrp,totaldemand,netinterchange,demandforecast
2025-02-07 14:40:00,TAS1,140.06,1002.94,-443.02,4
2025-02-07 14:40:00,VIC1,-20.0,4836.23,564.88,13
2025-02-07 14:45:00,NSW1,115.23643,9024.74,-736.93,90
2025-02-07 14:45:00,QLD1,105.8194,6612.24,698.76,36
2025-02-07 14:45:00,SA1,-33.04,659.98,50.28,9
2025-02-07 14:45:00,TAS1,120.04,978.12,-443.07,3
2025-02-07 14:45:00,VIC1,-21.0,4941.54,499.71,19
2025-02-07 14:50:00,NSW1,116.43805,9147.76,-711.7,86
2025-02-07 14:50:00,QLD1,103.74,6672.1,697.51,41
2025-02-07 14:50:00,SA1,-30.0,684.51,79.15,12
2025-02-07 14:50:00,TAS1,130.04,968.8,-432.02,2
2025-02-07 14:50:00,VIC1,-20.0,4989.44,434.02,20
2025-02-07 14:55:00,NSW1,120.02,9280.31,-747.66,88
2025-02-07 14:55:00,QLD1,108.75,6712.89,710.63,48
2025-02-07 14:55:00,SA1,-31.0,677.73,74.32,15
2025-02-07 14:55:00,TAS1,120.04,979.73,-430.97,2
2025-02-07 14:55:00,VIC1,-16.59129,5031.25,461.82,22
2025-02-07 15:00:00,NSW1,120.6959,9349.36,-795.94,80
2025-02-07 15:00:00,QLD1,108.75,6768.17,738.19,53
2025-02-07 15:00:00,SA1,-26.04942,715.2,151.07,13
2025-02-07 15:00:00,TAS1,120.04,979.6,-445.14,1
2025-02-07 15:00:00,VIC1,-20.0,5008.7,430.06,32
2025-02-07 15:05:00,NSW1,120.02,9327.22,-682.92,75
2025-02-07 15:05:00,QLD1,85.95,6776.03,717.39,56
2025-02-07 15:05:00,SA1,-20.1,691.14,239.0,15
2025-02-07 15:05:00,TAS1,120.04,979.62,-444.71,1
2025-02-07 15:05:00,VIC1,-19.7031,5115.91,251.56,37
2025-02-07 15:10:00,NSW1,118.58136,9353.76,-659.58,63
2025-02-07 15:10:00,QLD1,58.88,6807.11,707.64,57
2025-02-07 15:10:00,SA1,-21.0,693.56,213.19,13
2025-02-07 15:10:00,TAS1,120.04,975.73,-440.02,1
2025-02-07 15:10:00,VIC1,-19.99,5117.14,253.44,44
2025-02-07 15:15:00,NSW1,114.20194,9389.73,-520.42,54
2025-02-07 15:15:00,QLD1,85.95,6912.27,706.34,56
2025-02-07 15:15:00,SA1,-30.0,703.35,123.08,14
2025-02-07 15:15:00,TAS1,120.04,982.73,-427.68,2
2025-02-07 15:15:00,VIC1,-19.57,5274.37,172.59,50
2025-02-07 15:20:00,NSW1,120.02,9594.06,-469.37,51
2025-02-07 15:20:00,QLD1,108.75,6931.89,720.0,54
2025-02-07 15:20:00,SA1,-31.0,769.9,-33.98,15
2025-02-07 15:20:00,TAS1,120.04,995.65,-428.53,3
2025-02-07 15:20:00,VIC1,-11.21282,5185.27,249.63,50
2025-02-07 15:25:00,NSW1,141.30637,9822.61,-639.44,64
2025-02-07 15:25:00,QLD1,99.75,7044.8,712.56,57
2025-02-07 15:25:00,SA1,-30.0,800.02,6.05,19
2025-02-07 15:25:00,TAS1,120.04,1005.58,-429.42,4
2025-02-07 15:25:00,VIC1,8.95014,5199.86,396.35,41
2025-02-07 15:30:00,NSW1,144.24315,9940.26,-673.46,70
2025-02-07 15:30:00,QLD1,99.75,7058.99,757.49,60
2025-02-07 15:30:00,SA1,-21.0,806.48,62.4,19
2025-02-07 15:30:00,TAS1,120.04,1003.67,-425.92,4
2025-02-07 15:30:00,VIC1,8.95036,5204.26,331.67,38
2025-02-07 15:35:00,NSW1,120.02,9942.62,-707.5,66
2025-02-07 15:35:00,QLD1,86.63,7118.91,738.68,57
2025-02-07 15:35:00,SA1,-20.1,842.35,211.14,20
2025-02-07 15:35:00,TAS1,120.04,1001.98,-421.49,4
2025-02-07 15:35:00,VIC1,-18.09999,5234.76,246.77,35
2025-02-07 15:40:00,NSW1,136.96419,9907.13,-720.89,58
2025-02-07 15:40:00,QLD1,99.95,7141.47,751.71,53
2025-02-07 15:40:00,SA1,-20.0,810.0,364.12,18
2025-02-07 15:40:00,TAS1,120.04,1007.27,-414.26,5
2025-02-07 15:40:00,VIC1,0.0,5367.95,108.04,35
2025-02-07 15:45:00,NSW1,118.25184,9873.77,-728.0,47
2025-02-07 15:45:00,QLD1,108.75,7282.81,745.28,54
2025-02-07 15:45:00,SA1,-20.1,800.09,299.89,17
2025-02-07 15:45:00,TAS1,120.04,1011.23,-414.62,5
2025-02-07 15:45:00,VIC1,-19.99,5445.77,175.81,43
2025-02-07 15:50:00,NSW1,120.02,10040.69,-863.25,52
2025-02-07 15:50:00,QLD1,99.95,7355.59,777.32,55
2025-02-07 15:50:00,SA1,-20.0,818.3,415.32,17
2025-02-07 15:50:00,TAS1,120.04,998.05,-404.58,5
2025-02-07 15:50:00,VIC1,-19.57,5455.36,178.93,44
2025-02-07 15:55:00,NSW1,160.02,10180.24,-1015.47,56
2025-02-07 15:55:00,QLD1,84.99,7359.12,798.29,58
2025-02-07 15:55:00,SA1,-19.9,820.46,467.48,16
2025-02-07 15:55:00,TAS1,120.04,1012.64,-407.25,4
2025-02-07 15:55:00,VIC1,9.0,5527.41,285.26,42
2025-02-07 16:00:00,NSW1,160.02,10143.18,-1004.44,51
2025-02-07 16:00:00,QLD1,86.63,7369.26,789.17,55
2025-02-07 16:00:00,SA1,-19.97,853.22,467.44,17
2025-02-07 16:00:00,TAS1,120.04,1010.49,-398.21,3
2025-02-07 16:00:00,VIC1,8.95045,5543.27,274.11,45
2025-02-07 16:05:00,NSW1,157.90404,10158.56,-944.24,44
2025-02-07 16:05:00,QLD1,99.75,7391.07,770.31,51
2025-02-07 16:05:00,SA1,-20.0,912.09,455.05,18
2025-02-07 16:05:00,TAS1,120.04,1013.91,-397.98,3
2025-02-07 16:05:00,VIC1,8.94984,5636.08,232.75,50
2025-02-07 16:10:00,NSW1,120.02,10140.32,-752.42,35
2025-02-07 16:10:00,QLD1,99.22,7372.94,771.96,48
2025-02-07 16:10:00,SA1,-20.1,901.86,413.15,18
2025-02-07 16:10:00,TAS1,120.04,1022.78,-407.15,3
2025-02-07 16:10:00,VIC1,-18.88473,5613.15,67.28,51
2025-02-07 16:15:00,NSW1,154.69261,10242.73,-831.15,35
2025-02-07 16:15:00,QLD1,108.75,7463.63,816.51,45
2025-02-07 16:15:00,SA1,-20.0,956.34,413.06,20
2025-02-07 16:15:00,TAS1,120.04,1031.85,-400.74,4
2025-02-07 16:15:00,VIC1,8.94984,5610.8,97.54,44
2025-02-07 16:20:00,NSW1,158.428,10310.45,-1016.46,34
2025-02-07 16:20:00,QLD1,93.83,7434.91,817.04,45
2025-02-07 16:20:00,SA1,-20.1,951.49,434.55,21
2025-02-07 16:20:00,TAS1,120.04,1037.04,-403.68,4
2025-02-07 16:20:00,VIC1,8.95054,5574.68,282.84,40
2025-02-07 16:25:00,NSW1,160.02,10425.74,-1092.82,36
2025-02-07 16:25:00,QLD1,93.83,7490.32,837.15,42
2025-02-07 16:25:00,SA1,-20.1,975.31,423.21,22
2025-02-07 16:25:00,TAS1,120.04,1046.0,-435.25,5
2025-02-07 16:25:00,VIC1,9.52538,5702.41,389.22,38
2025-02-07 16:30:00,NSW1,160.02,10489.74,-1116.62,37
2025-02-07 16:30:00,QLD1,93.83,7561.05,836.99,39
2025-02-07 16:30:00,SA1,-20.1,1012.05,430.93,23
2025-02-07 16:30:00,TAS1,120.04,1050.9,-436.94,6
2025-02-07 16:30:00,VIC1,8.97652,5716.1,408.09,38
2025-02-07 16:35:00,NSW1,147.24277,10514.57,-1005.28,32
2025-02-07 16:35:00,QLD1,99.75,7550.51,856.15,40
2025-02-07 16:35:00,SA1,-20.1,1034.23,446.58,25
2025-02-07 16:35:00,TAS1,120.04,1051.6,-431.87,5
2025-02-07 16:35:00,VIC1,8.94961,5655.9,245.53,36
2025-02-07 16:40:00,NSW1,158.44014,10621.06,-1094.33,32
2025-02-07 16:40:00,QLD1,103.53,7585.47,884.06,35
2025-02-07 16:40:00,SA1,-21.0,1045.6,342.31,24
2025-02-07 16:40:00,TAS1,120.04,1049.84,-431.16,5
2025-02-07 16:40:00,VIC1,20.04,5649.57,400.75,27
2025-02-07 16:45:00,NSW1,120.02,10674.53,-1015.6,33
2025-02-07 16:45:00,QLD1,99.95,7624.84,865.2,37
2025-02-07 16:45:00,SA1,-21.0,1058.1,408.78,25
2025-02-07 16:45:00,TAS1,120.04,1055.77,-427.22,4
2025-02-07 16:45:00,VIC1,-19.04474,5645.95,271.58,20
2025-02-07 16:50:00,NSW1,124.42614,10793.72,-1172.87,39
2025-02-07 16:50:00,QLD1,93.83004,7705.85,881.82,38
2025-02-07 16:50:00,SA1,-25.08287,1080.86,387.46,22
2025-02-07 16:50:00,TAS1,120.04,1058.41,-432.49,4
2025-02-07 16:50:00,VIC1,-18.15,5643.7,449.14,15
2025-02-07 16:55:00,NSW1,121.90781,10915.41,-1158.01,41
2025-02-07 16:55:00,QLD1,85.95,7729.15,900.72,37
2025-02-07 16:55:00,SA1,-21.0,1119.36,345.19,24
2025-02-07 16:55:00,TAS1,120.04,1065.48,-432.47,4
2025-02-07 16:55:00,VIC1,-19.57,5529.63,446.84,13
2025-02-07 17:00:00,NSW1,160.02,10941.28,-1160.12,41
2025-02-07 17:00:00,QLD1,93.83008,7776.75,903.75,37
2025-02-07 17:00:00,SA1,-22.12288,1168.4,262.98,24
2025-02-07 17:00:00,TAS1,120.04,1069.44,-432.11,4
2025-02-07 17:00:00,VIC1,11.3831,5598.36,516.45,6
2025-02-07 17:05:00,NSW1,157.55893,11015.44,-1217.92,36
2025-02-07 17:05:00,QLD1,93.83012,7768.47,921.89,37
2025-02-07 17:05:00,SA1,-22.4193,1219.93,275.72,24
2025-02-07 17:05:00,TAS1,120.04,1070.63,-446.52,3
2025-02-07 17:05:00,VIC1,8.95,5572.42,564.23,14
2025-02-07 17:10:00,NSW1,119.77547,11014.1,633.27,34
2025-02-07 17:10:00,QLD1,93.83004,7717.54,749.19,31
2025-02-07 17:10:00,SA1,-100.0,1220.29,-272.63,25
2025-02-07 17:10:00,TAS1,120.04,1073.63,-447.27,3
2025-02-07 17:10:00,VIC1,-63.94,5506.36,-546.01,2
2025-02-07 17:15:00,NSW1,156.2857,11426.94,213.83,38
2025-02-07 17:15:00,QLD1,99.75,7730.83,695.51,26
2025-02-07 17:15:00,SA1,-37.69067,1274.74,-277.8,24
2025-02-07 17:15:00,TAS1,120.04,1074.6,-442.35,3
2025-02-07 17:15:00,VIC1,-37.19,5123.56,-131.04,-10
2025-02-07 17:20:00,NSW1,227.5988,11364.86,465.36,55
2025-02-07 17:20:00,QLD1,143.99,7803.26,711.19,20
2025-02-07 17:20:00,SA1,-51.34532,1328.12,-318.09,27
2025-02-07 17:20:00,TAS1,120.04,1077.61,-442.77,3
2025-02-07 17:20:00,VIC1,-50.01,5109.33,-323.19,-30
2025-02-07 17:25:00,NSW1,239.98145,11393.76,440.94,45
2025-02-07 17:25:00,QLD1,153.83004,7854.57,730.13,20
2025-02-07 17:25:00,SA1,-46.26685,1339.97,-328.98,26
2025-02-07 17:25:00,TAS1,120.04,1075.38,-440.28,3
2025-02-07 17:25:00,VIC1,-45.05,5150.46,-309.36,-27
2025-02-07 17:30:00,NSW1,334.86915,11454.74,229.32,37
2025-02-07 17:30:00,QLD1,214.48,7915.63,862.99,21
2025-02-07 17:30:00,SA1,-39.68509,1470.49,-450.0,31
2025-02-07 17:30:00,TAS1,120.04,1076.55,-440.99,2
2025-02-07 17:30:00,VIC1,-37.19,5151.16,-97.65,-17
2025-02-07 17:35:00,NSW1,332.25415,11505.77,-86.67,34
2025-02-07 17:35:00,QLD1,214.48,7891.03,892.29,21
2025-02-07 17:35:00,SA1,-34.54809,1527.4,-490.49,37
2025-02-07 17:35:00,TAS1,120.04,1072.19,-443.05,2
2025-02-07 17:35:00,VIC1,-31.99993,5044.38,209.78,-20
2025-02-07 17:40:00,NSW1,578.57294,11502.37,-239.61,25
2025-02-07 17:40:00,QLD1,163.95001,7883.96,821.29,15
2025-02-07 17:40:00,SA1,-30.99983,1500.22,-406.28,36
2025-02-07 17:40:00,TAS1,120.04,1075.82,-444.29,1
2025-02-07 17:40:00,VIC1,-29.40322,5125.2,321.67,-16
2025-02-07 17:45:00,NSW1,575.45665,11445.24,-419.98,10
2025-02-07 17:45:00,QLD1,163.95,7886.0,736.36,13
2025-02-07 17:45:00,SA1,-23.06531,1451.89,-277.81,27
2025-02-07 17:45:00,TAS1,120.04,1086.37,-447.52,1
2025-02-07 17:45:00,VIC1,-22.55,5109.32,440.89,-10
2025-02-07 17:50:00,NSW1,502.56033,11220.56,-159.78,-14
2025-02-07 17:50:00,QLD1,129.77,7982.24,453.98,12
2025-02-07 17:50:00,SA1,-19.97,1415.03,75.23,20
2025-02-07 17:50:00,TAS1,120.04,1080.01,-447.55,1
2025-02-07 17:50:00,VIC1,-20.19,5455.77,111.03,9
2025-02-07 17:55:00,NSW1,443.73918,10940.5,25.23,-40
2025-02-07 17:55:00,QLD1,99.94996,7995.01,180.5,11
2025-02-07 17:55:00,SA1,-10.09995,1440.93,111.67,16
2025-02-07 17:55:00,TAS1,120.04,1076.0,-442.16,1
2025-02-07 17:55:00,VIC1,-5.19886,5666.58,138.65,34
2025-02-07 18:00:00,NSW1,478.74554,10963.06,-233.96,-58
2025-02-07 18:00:00,QLD1,129.77,8047.74,220.84,10
2025-02-07 18:00:00,SA1,7.81669,1494.24,147.96,17
2025-02-07 18:00:00,TAS1,120.04,1074.24,-438.71,1
2025-02-07 18:00:00,VIC1,8.2,5651.51,309.92,51
2025-02-07 18:05:00,NSW1,163.57493,10951.05,-432.42,-60
2025-02-07 18:05:00,QLD1,129.95,8024.29,294.34,10
2025-02-07 18:05:00,SA1,8.67764,1573.37,135.05,20
2025-02-07 18:05:00,TAS1,120.04,1074.27,-441.25,0
2025-02-07 18:05:00,VIC1,9.0,5683.21,450.83,46
2025-02-07 18:10:00,NSW1,124.7871,11046.62,-469.57,-55
2025-02-07 18:10:00,QLD1,99.95,7907.74,323.52,8
2025-02-07 18:10:00,SA1,-10.09995,1616.69,28.17,20
2025-02-07 18:10:00,TAS1,120.04,1077.86,-441.02,0
2025-02-07 18:10:00,VIC1,10.49657,5578.65,568.82,41
2025-02-07 18:15:00,NSW1,170.38661,11038.69,-751.18,-48
2025-02-07 18:15:00,QLD1,129.95004,7897.97,497.59,3
2025-02-07 18:15:00,SA1,7.46639,1620.67,48.39,20
2025-02-07 18:15:00,TAS1,120.04,1078.01,-444.7,0
2025-02-07 18:15:00,VIC1,8.95,5520.3,678.84,32
2025-02-07 18:20:00,NSW1,273.57438,10922.65,-1095.19,-49
2025-02-07 18:20:00,QLD1,237.73,7974.78,598.51,5
2025-02-07 18:20:00,SA1,117.88181,1624.12,73.31,20
2025-02-07 18:20:00,TAS1,134.34865,1081.46,-405.53,0
2025-02-07 18:20:00,VIC1,123.54,5654.52,879.49,30
2025-02-07 18:25:00,NSW1,218.32395,10818.88,-1314.6,-47
2025-02-07 18:25:00,QLD1,200.0,7981.93,636.3,7
2025-02-07 18:25:00,SA1,45.22,1568.02,173.15,17
2025-02-07 18:25:00,TAS1,130.04829,1083.88,-418.1,0
2025-02-07 18:25:00,VIC1,120.90957,5679.09,1027.81,23
2025-02-07 18:30:00,NSW1,281.21003,10731.33,-1360.34,-50
2025-02-07 18:30:00,QLD1,245.62,7961.27,674.71,6
2025-02-07 18:30:00,SA1,120.73988,1552.15,186.64,11
2025-02-07 18:30:00,TAS1,140.06,1085.3,-374.95,0
2025-02-07 18:30:00,VIC1,131.51985,5774.66,974.52,22
2025-02-07 18:35:00,NSW1,272.81774,10650.35,-1350.87,-45
2025-02-07 18:35:00,QLD1,237.73,7984.28,584.58,3
2025-02-07 18:35:00,SA1,0.0,1518.64,226.6,7
2025-02-07 18:35:00,TAS1,120.04,1087.59,-444.36,0
2025-02-07 18:35:00,VIC1,99.65,5801.01,1106.18,13
2025-02-07 18:40:00,NSW1,267.75478,10588.5,-1414.11,-42
2025-02-07 18:40:00,QLD1,225.75,8027.4,531.9,4
2025-02-07 18:40:00,SA1,77.3939,1543.78,224.07,3
2025-02-07 18:40:00,TAS1,120.04,1084.35,-436.78,0
2025-02-07 18:40:00,VIC1,83.83211,5863.46,1209.16,13
2025-02-07 18:45:00,NSW1,121.70004,10522.71,-1484.7,-41
2025-02-07 18:45:00,QLD1,119.88357,8034.83,519.37,2
2025-02-07 18:45:00,SA1,95.27006,1595.94,150.13,6
2025-02-07 18:45:00,TAS1,120.04995,1087.99,-436.28,0
2025-02-07 18:45:00,VIC1,99.65,5813.61,1367.09,6
2025-02-07 18:50:00,NSW1,271.56513,10566.38,-1770.37,-34
2025-02-07 18:50:00,QLD1,258.08,8046.64,737.81,0
2025-02-07 18:50:00,SA1,107.63546,1599.32,205.41,5
2025-02-07 18:50:00,TAS1,120.04,1082.65,-420.68,0
2025-02-07 18:50:00,VIC1,111.60458,5719.28,1391.67,-4
2025-02-07 18:55:00,NSW1,142.008,10591.97,-1809.74,-31
2025-02-07 18:55:00,QLD1,133.98,7987.69,745.47,-2
2025-02-07 18:55:00,SA1,96.42409,1658.95,155.27,6
2025-02-07 18:55:00,TAS1,120.04,1072.56,-427.7,0
2025-02-07 18:55:00,VIC1,99.65,5656.59,1477.5,-12
2025-02-07 19:00:00,NSW1,194.9287,10443.23,-1602.64,-29
2025-02-07 19:00:00,QLD1,190.74,8048.11,560.36,-6
2025-02-07 19:00:00,SA1,107.81248,1651.47,172.42,7
2025-02-07 19:00:00,TAS1,120.04,1077.96,-403.98,0
2025-02-07 19:00:00,VIC1,111.8815,5771.87,1402.21,-17
2025-02-07 19:05:00,NSW1,135.22416,10301.36,-1586.69,-37
2025-02-07 19:05:00,QLD1,129.77,8029.3,644.05,-8
2025-02-07 19:05:00,SA1,108.30913,1655.91,101.06,5
2025-02-07 19:05:00,TAS1,120.04,1092.46,-432.78,0
2025-02-07 19:05:00,VIC1,111.20436,5763.83,1382.8,-11
2025-02-07 19:10:00,NSW1,137.22008,10281.84,-1698.5,-40
2025-02-07 19:10:00,QLD1,129.95,8004.41,726.5,-9
2025-02-07 19:10:00,SA1,108.93812,1650.7,110.33,4
2025-02-07 19:10:00,TAS1,120.04995,1088.97,-403.96,0
2025-02-07 19:10:00,VIC1,111.89078,5768.84,1384.23,-9
2025-02-07 19:15:00,NSW1,133.98576,10235.2,-1581.54,-40
2025-02-07 19:15:00,QLD1,129.95,7982.38,593.07,-13
2025-02-07 19:15:00,SA1,107.17396,1641.89,64.59,4
2025-02-07 19:15:00,TAS1,120.04,1095.0,-432.78,0
2025-02-07 19:15:00,VIC1,109.21264,5680.93,1474.13,-16
2025-02-07 19:20:00,NSW1,120.13644,10223.85,-1461.91,-40
2025-02-07 19:20:00,QLD1,117.14286,7963.82,535.79,-16
2025-02-07 19:20:00,SA1,97.88853,1659.28,68.84,4
2025-02-07 19:20:00,TAS1,120.04,1097.32,-444.56,0
2025-02-07 19:20:00,VIC1,99.65,5694.49,1404.29,-19
2025-02-07 19:25:00,NSW1,118.61463,10189.35,-1462.89,-39
2025-02-07 19:25:00,QLD1,115.63,7951.0,534.18,-15
2025-02-07 19:25:00,SA1,97.39592,1656.41,30.82,2
2025-02-07 19:25:00,TAS1,120.04,1089.9,-446.01,0
2025-02-07 19:25:00,VIC1,98.39385,5625.99,1446.44,-20
2025-02-07 19:30:00,NSW1,110.12509,10188.29,-1488.0,-37
2025-02-07 19:30:00,QLD1,108.75,7985.75,493.16,-17
2025-02-07 19:30:00,SA1,89.13658,1637.65,24.21,0
2025-02-07 19:30:00,TAS1,120.04,1089.0,-443.75,0
2025-02-07 19:30:00,VIC1,89.75549,5563.82,1530.98,-24
2025-02-07 19:35:00,NSW1,108.89,10169.58,-1568.54,-36
2025-02-07 19:35:00,QLD1,106.05316,7898.89,551.03,-15
2025-02-07 19:35:00,SA1,88.95509,1652.75,-24.06,-2
2025-02-07 19:35:00,TAS1,120.04,1077.31,-441.98,-1
2025-02-07 19:35:00,VIC1,88.74782,5582.93,1607.54,-26
2025-02-07 19:40:00,NSW1,120.0,10150.42,-1421.08,-38
2025-02-07 19:40:00,QLD1,117.56941,7904.87,526.4,-15
2025-02-07 19:40:00,SA1,101.32616,1655.59,-94.9,-3
2025-02-07 19:40:00,TAS1,120.04,1081.55,-440.48,-1
2025-02-07 19:40:00,VIC1,99.65,5594.08,1527.33,-24
2025-02-07 19:45:00,NSW1,108.89,10089.32,-1482.9,-40
2025-02-07 19:45:00,QLD1,107.25771,7887.4,478.45,-18
2025-02-07 19:45:00,SA1,89.24043,1621.23,-56.38,-6
2025-02-07 19:45:00,TAS1,120.04,1057.46,-421.97,-1
2025-02-07 19:45:00,VIC1,88.54445,5589.4,1603.76,-21
2025-02-07 19:50:00,NSW1,108.89,10035.0,-1575.41,-43
2025-02-07 19:50:00,QLD1,106.44422,7829.52,522.97,-21
2025-02-07 19:50:00,SA1,75.45,1629.52,-102.21,-7
2025-02-07 19:50:00,TAS1,120.04,1054.48,-420.49,-1
2025-02-07 19:50:00,VIC1,65.34256,5562.12,1710.22,-24
2025-02-07 19:55:00,NSW1,108.89,10028.71,-1529.31,-44
2025-02-07 19:55:00,QLD1,105.74215,7797.55,560.94,-23
2025-02-07 19:55:00,SA1,91.59807,1645.63,-129.1,-7
2025-02-07 19:55:00,TAS1,120.04,1056.02,-421.58,-2
2025-02-07 19:55:00,VIC1,89.44952,5535.01,1634.45,-25
2025-02-07 20:00:00,NSW1,94.11,9947.2,-1487.04,-47
2025-02-07 20:00:00,QLD1,92.9261,7728.38,456.59,-24
2025-02-07 20:00:00,SA1,78.05002,1619.4,-144.59,-6
2025-02-07 20:00:00,TAS1,120.04,1053.55,-421.43,-2
2025-02-07 20:00:00,VIC1,76.00226,5538.32,1725.12,-27
2025-02-07 20:05:00,NSW1,92.11325,9847.6,-1530.44,-51
2025-02-07 20:05:00,QLD1,89.73006,7699.17,515.83,-29
2025-02-07 20:05:00,SA1,76.04337,1617.26,-155.59,-6
2025-02-07 20:05:00,TAS1,120.04,1047.74,-420.26,-2
2025-02-07 20:05:00,VIC1,73.04601,5524.62,1717.8,-28
2025-02-07 20:10:00,NSW1,88.82746,9853.82,-1482.75,-49
2025-02-07 20:10:00,QLD1,85.95,7658.41,561.32,-32
2025-02-07 20:10:00,SA1,76.54983,1634.38,-196.47,-5
2025-02-07 20:10:00,TAS1,120.04,1052.82,-418.13,-2
2025-02-07 20:10:00,VIC1,73.58359,5403.4,1645.71,-32
2025-02-07 20:15:00,NSW1,88.29021,9819.19,-1425.47,-52
2025-02-07 20:15:00,QLD1,84.88,7650.82,576.99,-32
2025-02-07 20:15:00,SA1,78.12203,1635.55,-266.98,-5
2025-02-07 20:15:00,TAS1,120.04,1049.73,-424.48,-3
2025-02-07 20:15:00,VIC1,73.74828,5342.58,1639.79,-42
2025-02-07 20:20:00,NSW1,81.06838,9757.98,-1400.98,-52
2025-02-07 20:20:00,QLD1,78.75,7548.91,503.29,-36
2025-02-07 20:20:00,SA1,71.59914,1647.78,-287.95,-4
2025-02-07 20:20:00,TAS1,120.04,1043.26,-422.92,-3
2025-02-07 20:20:00,VIC1,67.2309,5262.38,1717.49,-46
2025-02-07 20:25:00,NSW1,80.01,9619.57,-1304.68,-57
2025-02-07 20:25:00,QLD1,78.53248,7538.23,448.12,-39
2025-02-07 20:25:00,SA1,70.78247,1622.78,-271.94,-6
2025-02-07 20:25:00,TAS1,120.04,1042.37,-423.78,-3
2025-02-07 20:25:00,VIC1,66.79837,5274.51,1652.58,-47
2025-02-07 20:30:00,NSW1,80.01,9591.56,-1284.66,-60
2025-02-07 20:30:00,QLD1,77.96249,7486.03,473.18,-39
2025-02-07 20:30:00,SA1,71.08126,1605.2,-255.55,-6
2025-02-07 20:30:00,TAS1,120.04,1044.22,-435.53,-3
2025-02-07 20:30:00,VIC1,67.31069,5237.29,1596.0,-49
2025-02-07 20:35:00,NSW1,90.40605,9579.87,-1419.13,-59
2025-02-07 20:35:00,QLD1,85.95,7483.25,629.65,-40
2025-02-07 20:35:00,SA1,81.26085,1621.47,-256.8,-6
2025-02-07 20:35:00,TAS1,120.04,1055.83,-445.36,-3
2025-02-07 20:35:00,VIC1,76.78142,5154.23,1587.97,-49
2025-02-07 20:40:00,NSW1,84.05659,9443.66,-1338.21,-57
2025-02-07 20:40:00,QLD1,80.79,7463.55,545.68,-38
2025-02-07 20:40:00,SA1,75.60273,1613.32,-257.6,-5
2025-02-07 20:40:00,TAS1,120.04,1047.91,-442.74,-3
2025-02-07 20:40:00,VIC1,71.40201,5115.54,1586.17,-50
2025-02-07 20:45:00,NSW1,84.14625,9396.99,-1373.25,-58
2025-02-07 20:45:00,QLD1,80.79,7432.87,551.75,-35
2025-02-07 20:45:00,SA1,74.80562,1606.31,-250.82,-8
2025-02-07 20:45:00,TAS1,120.04,1045.25,-444.82,-4
2025-02-07 20:45:00,VIC1,70.88238,5078.8,1616.67,-48
2025-02-07 20:50:00,NSW1,89.63046,9372.03,-1451.55,-58
2025-02-07 20:50:00,QLD1,84.88,7357.29,616.37,-34
2025-02-07 20:50:00,SA1,79.71351,1596.04,-248.87,-8
2025-02-07 20:50:00,TAS1,120.04,1041.09,-444.1,-4
2025-02-07 20:50:00,VIC1,75.47739,4997.89,1634.88,-44
2025-02-07 20:55:00,NSW1,83.83499,9264.51,-1353.62,-56
2025-02-07 20:55:00,QLD1,80.79,7342.73,537.98,-37
2025-02-07 20:55:00,SA1,75.50215,1607.57,-295.97,-8
2025-02-07 20:55:00,TAS1,120.04,1040.96,-444.94,-4
2025-02-07 20:55:00,VIC1,70.6412,4999.55,1658.69,-43
2025-02-07 21:00:00,NSW1,80.01,9203.3,-1250.81,-54
2025-02-07 21:00:00,QLD1,77.97481,7321.05,432.03,-35
2025-02-07 21:00:00,SA1,71.71664,1579.64,-282.93,-8
2025-02-07 21:00:00,TAS1,120.04,1042.26,-444.16,-4
2025-02-07 21:00:00,VIC1,67.29472,4991.34,1645.71,-41
2025-02-07 21:05:00,NSW1,80.01,9139.0,-1052.3,-56
2025-02-07 21:05:00,QLD1,79.85262,7317.81,326.4,-35
2025-02-07 21:05:00,SA1,72.67995,1571.02,-276.5,-9
2025-02-07 21:05:00,TAS1,120.04,1042.11,-444.09,-4
2025-02-07 21:05:00,VIC1,68.39564,4948.64,1528.27,-36
2025-02-07 21:10:00,NSW1,86.60551,9251.8,-1092.03,-49
2025-02-07 21:10:00,QLD1,84.88,7319.83,422.7,-36
2025-02-07 21:10:00,SA1,79.75326,1560.52,-279.04,-9
2025-02-07 21:10:00,TAS1,120.04,1042.83,-447.54,-4
2025-02-07 21:10:00,VIC1,75.15748,4987.24,1470.98,-35
2025-02-07 21:15:00,NSW1,86.0426,9176.97,-1035.68,-42
2025-02-07 21:15:00,QLD1,84.88,7327.62,365.55,-32
2025-02-07 21:15:00,SA1,79.93989,1563.71,-307.69,-9
2025-02-07 21:15:00,TAS1,120.04,1031.99,-444.42,-4
2025-02-07 21:15:00,VIC1,74.69629,4874.13,1497.97,-34
2025-02-07 21:20:00,NSW1,81.52727,9122.89,-1096.76,-39
2025-02-07 21:20:00,QLD1,80.79,7272.1,358.91,-33
2025-02-07 21:20:00,SA1,74.55286,1562.16,-309.03,-9
2025-02-07 21:20:00,TAS1,120.04,1035.98,-446.59,-4
2025-02-07 21:20:00,VIC1,69.6303,4828.26,1581.29,-40
2025-02-07 21:25:00,NSW1,81.579,9029.6,-1059.93,-42
2025-02-07 21:25:00,QLD1,80.79,7283.49,336.03,-32
2025-02-07 21:25:00,SA1,74.41561,1549.55,-298.62,-9
