SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,NETINTERCHANGE
2025-01-03 20:50:00,QLD1,122.95,7407.73,393.39
2025-01-03 20:50:00,SA1,228.44,1910.76,-702.45
2025-01-03 20:50:00,TAS1,120.26,1123.75,418.3
2025-01-03 20:50:00,VIC1,132.72,5550.2,189.6
2025-01-03 20:55:00,NSW1,112.62098,7792.25,-164.09
2025-01-03 20:55:00,QLD1,109.73,7313.03,403.48
2025-01-03 20:55:00,SA1,178.18,1913.36,-734.03
2025-01-03 20:55:00,TAS1,120.26,1113.67,473.92
2025-01-03 20:55:00,VIC1,133.998,5539.22,128.37
2025-01-03 21:00:00,NSW1,126.97877,7772.43,-229.55
2025-01-03 21:00:00,QLD1,122.95,7320.87,427.45
2025-01-03 21:00:00,SA1,200.0,1921.67,-736.13
2025-01-03 21:00:00,TAS1,120.22,1109.31,387.37
2025-01-03 21:00:00,VIC1,131.95984,5495.83,249.89
2025-01-03 21:05:00,NSW1,116.58329,7742.48,-160.28
2025-01-03 21:05:00,QLD1,112.75,7271.8,430.9
2025-01-03 21:05:00,SA1,200.0,1895.4,-737.52
2025-01-03 21:05:00,TAS1,123.6139,1114.71,464.16
2025-01-03 21:05:00,VIC1,137.73475,5427.63,113.32
2025-01-03 21:10:00,NSW1,130.95892,7803.7,-233.17
2025-01-03 21:10:00,QLD1,128.56936,7411.16,356.58
2025-01-03 21:10:00,SA1,170.44,1856.3,-713.1
2025-01-03 21:10:00,TAS1,120.26,1115.35,424.71
2025-01-03 21:10:00,VIC1,133.00087,5400.06,255.38
2025-01-03 21:15:00,NSW1,129.34619,7822.59,-255.48
2025-01-03 21:15:00,QLD1,126.15437,7358.1,404.87
2025-01-03 21:15:00,SA1,173.47908,1849.35,-725.15
2025-01-03 21:15:00,TAS1,120.26,1103.44,393.66
2025-01-03 21:15:00,VIC1,132.33612,5368.21,274.68
2025-01-03 21:20:00,NSW1,127.14135,7831.93,-272.98
2025-01-03 21:20:00,QLD1,122.95,7301.81,456.85
2025-01-03 21:20:00,SA1,170.44,1839.35,-706.73
2025-01-03 21:20:00,TAS1,120.2,1105.01,307.12
2025-01-03 21:20:00,VIC1,130.0178,5317.3,301.08
2025-01-03 21:25:00,NSW1,125.51122,7767.95,-199.28
2025-01-03 21:25:00,QLD1,121.52285,7313.25,424.77
2025-01-03 21:25:00,SA1,174.46096,1835.93,-713.16
2025-01-03 21:25:00,TAS1,120.2,1095.05,327.69
2025-01-03 21:25:00,VIC1,130.60905,5287.9,249.7
2025-01-03 21:30:00,NSW1,114.54353,7832.07,-191.29
2025-01-03 21:30:00,QLD1,110.83003,7235.48,444.83
2025-01-03 21:30:00,SA1,170.44,1809.5,-712.32
2025-01-03 21:30:00,TAS1,120.1,1086.51,313.4
2025-01-03 21:30:00,VIC1,130.16846,5247.56,233.55
2025-01-03 21:35:00,NSW1,106.36828,7749.96,-128.02
2025-01-03 21:35:00,QLD1,103.52996,7240.82,398.96
2025-01-03 21:35:00,SA1,193.03892,1802.21,-735.65
2025-01-03 21:35:00,TAS1,120.26,1080.34,518.97
2025-01-03 21:35:00,VIC1,148.04123,5188.54,58.04
2025-01-03 21:40:00,NSW1,113.70941,7822.61,-171.8
2025-01-03 21:40:00,QLD1,110.83003,7276.31,427.39
2025-01-03 21:40:00,SA1,228.44,1792.14,-725.72
2025-01-03 21:40:00,TAS1,120.26,1080.58,476.5
2025-01-03 21:40:00,VIC1,134.33038,5112.97,101.95
2025-01-03 21:45:00,NSW1,95.36165,7729.63,-65.14
2025-01-03 21:45:00,QLD1,93.83012,7154.56,325.8
2025-01-03 21:45:00,SA1,200.0,1783.98,-719.92
2025-01-03 21:45:00,TAS1,120.26,1086.89,507.41
2025-01-03 21:45:00,VIC1,135.51676,5098.62,60.42
2025-01-03 21:50:00,NSW1,95.36477,7743.7,-75.51
2025-01-03 21:50:00,QLD1,93.83012,7170.83,338.25
2025-01-03 21:50:00,SA1,200.0,1770.12,-725.0
2025-01-03 21:50:00,TAS1,120.26,1081.84,540.78
2025-01-03 21:50:00,VIC1,136.35539,5057.9,35.2
2025-01-03 21:55:00,NSW1,100.2719,7678.22,3.84
2025-01-03 21:55:00,QLD1,99.75,7122.12,259.4
2025-01-03 21:55:00,SA1,173.66417,1757.0,-727.55
2025-01-03 21:55:00,TAS1,120.26,1071.12,521.2
2025-01-03 21:55:00,VIC1,135.61389,5039.97,50.34
2025-01-03 22:00:00,NSW1,104.5001,7677.75,30.63
2025-01-03 22:00:00,QLD1,104.46679,7075.82,236.11
2025-01-03 22:00:00,SA1,170.44,1748.82,-721.5
2025-01-03 22:00:00,TAS1,120.26,1063.79,481.29
2025-01-03 22:00:00,VIC1,134.33038,4993.39,74.85
2025-01-03 22:05:00,NSW1,109.04321,7590.49,155.14
2025-01-03 22:05:00,QLD1,110.83004,7026.72,124.62
2025-01-03 22:05:00,SA1,200.0,1725.68,-727.12
2025-01-03 22:05:00,TAS1,130.73495,1056.48,477.17
2025-01-03 22:05:00,VIC1,146.03,4980.8,78.09
2025-01-03 22:10:00,NSW1,104.50005,7618.66,109.52
2025-01-03 22:10:00,QLD1,105.38029,6928.04,166.58
2025-01-03 22:10:00,SA1,174.5266,1690.39,-704.65
2025-01-03 22:10:00,TAS1,120.26,1048.81,428.3
2025-01-03 22:10:00,VIC1,133.00087,4927.5,94.01
2025-01-03 22:15:00,NSW1,109.40671,7599.7,127.68
2025-01-03 22:15:00,QLD1,110.9,6874.19,147.22
2025-01-03 22:15:00,SA1,170.44,1674.94,-707.68
2025-01-03 22:15:00,TAS1,124.02403,1037.41,450.82
2025-01-03 22:15:00,VIC1,137.84892,4926.85,75.2
2025-01-03 22:20:00,NSW1,108.06725,7557.84,197.66
2025-01-03 22:20:00,QLD1,110.83003,6857.62,82.36
2025-01-03 22:20:00,SA1,168.51162,1668.82,-721.07
2025-01-03 22:20:00,TAS1,120.26,1026.59,437.28
2025-01-03 22:20:00,VIC1,133.33325,4898.63,100.5
2025-01-03 22:25:00,NSW1,104.50005,7480.63,260.98
2025-01-03 22:25:00,QLD1,107.66143,6807.78,22.65
2025-01-03 22:25:00,SA1,158.8972,1662.94,-678.22
2025-01-03 22:25:00,TAS1,120.26,1024.01,341.08
2025-01-03 22:25:00,VIC1,131.00661,4879.62,134.05
2025-01-03 22:30:00,NSW1,127.79689,7537.2,194.53
2025-01-03 22:30:00,QLD1,132.46478,6801.21,18.76
2025-01-03 22:30:00,SA1,160.937,1685.51,-698.16
2025-01-03 22:30:00,TAS1,120.26,1003.57,314.79
2025-01-03 22:30:00,VIC1,130.34186,4875.79,250.11
2025-01-03 22:35:00,NSW1,118.78422,7444.31,283.01
2025-01-03 22:35:00,QLD1,122.95,6749.74,3.84
2025-01-03 22:35:00,SA1,156.44309,1654.29,-695.95
2025-01-03 22:35:00,TAS1,120.26,993.06,303.6
2025-01-03 22:35:00,VIC1,130.00949,4818.24,186.19
2025-01-03 22:40:00,NSW1,124.27226,7451.27,279.31
2025-01-03 22:40:00,QLD1,128.54784,6729.67,8.0
2025-01-03 22:40:00,SA1,158.57519,1637.71,-685.58
2025-01-03 22:40:00,TAS1,120.26,987.06,355.09
2025-01-03 22:40:00,VIC1,131.33899,4828.05,125.08
2025-01-03 22:45:00,NSW1,118.93722,7416.83,303.63
2025-01-03 22:45:00,QLD1,122.95,6702.59,-13.29
2025-01-03 22:45:00,SA1,152.53128,1634.34,-665.11
2025-01-03 22:45:00,TAS1,120.22,987.52,274.52
2025-01-03 22:45:00,VIC1,129.30172,4784.57,172.88
2025-01-03 22:50:00,NSW1,125.48296,7419.8,312.53
2025-01-03 22:50:00,QLD1,130.42965,6685.51,-32.45
2025-01-03 22:50:00,SA1,148.2486,1616.33,-622.76
2025-01-03 22:50:00,TAS1,120.2,994.57,242.39
2025-01-03 22:50:00,VIC1,128.61579,4776.36,163.27
2025-01-03 22:55:00,NSW1,107.86654,7355.09,363.83
2025-01-03 22:55:00,QLD1,112.75,6690.87,-69.14
2025-01-03 22:55:00,SA1,138.04,1604.28,-606.93
2025-01-03 22:55:00,TAS1,114.65778,992.3,146.1
2025-01-03 22:55:00,VIC1,120.16091,4728.35,222.92
2025-01-03 23:00:00,NSW1,106.74635,7377.01,341.65
2025-01-03 23:00:00,QLD1,110.83003,6640.18,-45.03
2025-01-03 23:00:00,SA1,138.0,1585.34,-623.32
2025-01-03 23:00:00,TAS1,113.9418,979.19,160.93
2025-01-03 23:00:00,VIC1,119.86682,4726.39,223.92
2025-01-03 23:05:00,NSW1,107.49136,7346.05,300.96
2025-01-03 23:05:00,QLD1,110.83003,6594.37,-16.51
2025-01-03 23:05:00,SA1,138.0,1584.24,-657.57
2025-01-03 23:05:00,TAS1,112.72031,973.17,175.53
2025-01-03 23:05:00,VIC1,119.05536,4715.42,260.35
2025-01-03 23:10:00,NSW1,107.50542,7296.44,281.69
2025-01-03 23:10:00,QLD1,110.83003,6604.22,4.88
2025-01-03 23:10:00,SA1,146.53675,1614.4,-625.55
2025-01-03 23:10:00,TAS1,120.1,976.01,224.96
2025-01-03 23:10:00,VIC1,127.84492,4828.89,173.35
2025-01-03 23:15:00,NSW1,108.89,7289.5,298.13
2025-01-03 23:15:00,QLD1,112.29323,6610.27,-9.62
2025-01-03 23:15:00,SA1,138.0,1570.89,-606.07
2025-01-03 23:15:00,TAS1,114.3719,975.78,171.51
2025-01-03 23:15:00,VIC1,120.63597,4872.71,198.36
2025-01-03 23:20:00,NSW1,107.23489,7268.53,272.44
2025-01-03 23:20:00,QLD1,109.73,6514.07,18.52
2025-01-03 23:20:00,SA1,146.33107,1569.09,-605.98
2025-01-03 23:20:00,TAS1,120.26,966.87,230.83
2025-01-03 23:20:00,VIC1,128.34761,4849.53,139.08
2025-01-03 23:25:00,NSW1,95.96732,7161.73,355.67
2025-01-03 23:25:00,QLD1,99.95,6533.72,-56.5
2025-01-03 23:25:00,SA1,145.08406,1561.59,-600.02
2025-01-03 23:25:00,TAS1,120.06,971.16,215.51
2025-01-03 23:25:00,VIC1,127.80235,4864.42,140.31
2025-01-03 23:30:00,NSW1,100.0553,7177.37,325.95
2025-01-03 23:30:00,QLD1,103.52996,6499.1,-23.99
2025-01-03 23:30:00,SA1,138.0,1569.83,-621.62
2025-01-03 23:30:00,TAS1,113.35602,968.68,211.87
2025-01-03 23:30:00,VIC1,120.66662,4846.42,164.92
2025-01-03 23:35:00,NSW1,90.93823,7116.31,363.37
2025-01-03 23:35:00,QLD1,93.83,6370.95,-48.49
2025-01-03 23:35:00,SA1,158.80992,1596.97,-709.04
2025-01-03 23:35:00,TAS1,120.26,950.82,283.32
2025-01-03 23:35:00,VIC1,129.67711,4827.85,190.4
2025-01-03 23:40:00,NSW1,90.90021,7134.29,341.94
2025-01-03 23:40:00,QLD1,93.83012,6393.81,-27.06
2025-01-03 23:40:00,SA1,170.44,1647.34,-735.7
2025-01-03 23:40:00,TAS1,120.26,945.18,293.38
2025-01-03 23:40:00,VIC1,129.67711,4775.79,218.27
2025-01-03 23:45:00,NSW1,85.0,7034.11,365.1
2025-01-03 23:45:00,QLD1,87.57198,6321.67,-43.1
2025-01-03 23:45:00,SA1,165.0596,1613.2,-696.48
2025-01-03 23:45:00,TAS1,119.26,944.3,231.95
2025-01-03 23:45:00,VIC1,127.28044,4701.9,223.02
2025-01-03 23:50:00,NSW1,89.82466,7055.19,393.21
2025-01-03 23:50:00,QLD1,93.83006,6436.38,-108.5
2025-01-03 23:50:00,SA1,150.88133,1620.77,-680.84
2025-01-03 23:50:00,TAS1,120.06,949.82,250.45
2025-01-03 23:50:00,VIC1,128.466,4688.19,221.17
2025-01-03 23:55:00,NSW1,89.22722,7034.98,409.44
2025-01-03 23:55:00,QLD1,93.83006,6445.0,-122.78
2025-01-03 23:55:00,SA1,138.03,1603.0,-688.55
2025-01-03 23:55:00,TAS1,111.63573,937.45,210.44
2025-01-03 23:55:00,VIC1,118.527,4643.15,266.14
2025-01-04 00:00:00,NSW1,87.5001,7020.19,417.96
2025-01-04 00:00:00,QLD1,90.64491,6305.8,-86.22
2025-01-04 00:00:00,SA1,126.79764,1591.26,-691.93
2025-01-04 00:00:00,TAS1,100.2,924.61,208.57
2025-01-04 00:00:00,VIC1,106.38639,4582.41,226.03
2025-01-04 00:05:00,NSW1,89.51525,6937.81,457.26
2025-01-04 00:05:00,QLD1,93.83006,6323.61,-128.7
2025-01-04 00:05:00,SA1,138.04,1589.72,-686.63
2025-01-04 00:05:00,TAS1,111.33149,929.09,212.0
2025-01-04 00:05:00,VIC1,118.51171,4596.04,220.77
2025-01-04 00:10:00,NSW1,96.25684,6957.61,388.52
2025-01-04 00:10:00,QLD1,99.75,6343.36,-58.99
2025-01-04 00:10:00,SA1,137.03907,1575.64,-704.04
2025-01-04 00:10:00,TAS1,100.2,925.79,164.19
2025-01-04 00:10:00,VIC1,105.11578,4521.08,285.93
2025-01-04 00:15:00,NSW1,96.92068,6892.39,369.71
2025-01-04 00:15:00,QLD1,99.75,6322.13,-39.16
2025-01-04 00:15:00,SA1,138.04,1576.06,-706.52
2025-01-04 00:15:00,TAS1,100.15,911.67,131.23
2025-01-04 00:15:00,VIC1,104.09976,4492.77,319.85
2025-01-04 00:20:00,NSW1,101.23484,6886.17,325.15
2025-01-04 00:20:00,QLD1,103.53,6315.01,-1.9
2025-01-04 00:20:00,SA1,137.83,1579.6,-730.21
2025-01-04 00:20:00,TAS1,100.15,891.39,144.56
2025-01-04 00:20:00,VIC1,104.43418,4475.46,341.24
2025-01-04 00:25:00,NSW1,91.43561,6807.36,381.0
2025-01-04 00:25:00,QLD1,93.83006,6211.91,-33.89
2025-01-04 00:25:00,SA1,136.16693,1578.89,-730.51
2025-01-04 00:25:00,TAS1,100.14,890.65,100.65
2025-01-04 00:25:00,VIC1,102.56799,4444.08,361.61
2025-01-04 00:30:00,NSW1,90.95935,6782.14,412.86
2025-01-04 00:30:00,QLD1,93.83006,6187.66,-63.96
2025-01-04 00:30:00,SA1,139.33826,1580.5,-712.21
2025-01-04 00:30:00,TAS1,100.14,903.66,91.5
2025-01-04 00:30:00,VIC1,102.9907,4435.66,350.16
2025-01-04 00:35:00,NSW1,92.65235,6760.58,283.46
2025-01-04 00:35:00,QLD1,93.83012,6170.56,15.24
2025-01-04 00:35:00,SA1,140.82962,1569.98,-707.68
2025-01-04 00:35:00,TAS1,100.15,908.24,124.81
2025-01-04 00:35:00,VIC1,104.09976,4412.93,360.66
2025-01-04 00:40:00,NSW1,92.74928,6731.23,194.32
2025-01-04 00:40:00,QLD1,93.83006,6123.11,36.16
2025-01-04 00:40:00,SA1,170.44,1572.72,-760.16
2025-01-04 00:40:00,TAS1,100.2,914.69,239.83
2025-01-04 00:40:00,VIC1,107.21719,4380.94,383.06
2025-01-04 00:45:00,NSW1,92.19024,6681.75,239.68
2025-01-04 00:45:00,QLD1,93.83012,6137.48,-7.86
2025-01-04 00:45:00,SA1,170.44,1591.71,-747.14
2025-01-04 00:45:00,TAS1,118.00672,933.88,220.62
2025-01-04 00:45:00,VIC1,125.61683,4353.73,382.45
2025-01-04 00:50:00,NSW1,90.31123,6629.31,292.97
2025-01-04 00:50:00,QLD1,92.39958,6103.45,-53.6
2025-01-04 00:50:00,SA1,379.95,1568.92,-716.04
2025-01-04 00:50:00,TAS1,100.2,942.6,159.31
2025-01-04 00:50:00,VIC1,104.98281,4319.34,400.75
2025-01-04 00:55:00,NSW1,91.09224,6583.61,336.26
2025-01-04 00:55:00,QLD1,93.83006,6155.53,-96.98
2025-01-04 00:55:00,SA1,170.44,1553.88,-721.16
2025-01-04 00:55:00,TAS1,100.2,940.14,182.79
2025-01-04 00:55:00,VIC1,105.83252,4308.9,384.67
2025-01-04 01:00:00,NSW1,91.15598,6579.9,335.17
2025-01-04 01:00:00,QLD1,93.83006,6114.03,-93.91
2025-01-04 01:00:00,SA1,170.44,1548.15,-758.62
2025-01-04 01:00:00,TAS1,115.26689,924.48,234.06
2025-01-04 01:00:00,VIC1,123.01913,4297.64,377.37
2025-01-04 01:05:00,NSW1,91.26342,6513.33,345.78
2025-01-04 01:05:00,QLD1,93.83006,6077.22,-82.24
2025-01-04 01:05:00,SA1,170.44,1555.2,-759.71
2025-01-04 01:05:00,TAS1,100.22,916.61,216.93
2025-01-04 01:05:00,VIC1,106.68461,4247.32,373.83
2025-01-04 01:10:00,NSW1,87.5001,6523.51,291.26
2025-01-04 01:10:00,QLD1,89.31703,6008.79,-49.63
2025-01-04 01:10:00,SA1,170.44,1541.29,-743.04
2025-01-04 01:10:00,TAS1,100.45351,907.08,253.41
2025-01-04 01:10:00,VIC1,107.76606,4266.11,341.79
2025-01-04 01:15:00,NSW1,87.5001,6501.63,313.32
2025-01-04 01:15:00,QLD1,89.3077,6012.09,-37.75
2025-01-04 01:15:00,SA1,170.44,1537.32,-744.65
2025-01-04 01:15:00,TAS1,100.45861,912.96,253.0
2025-01-04 01:15:00,VIC1,107.77153,4226.04,311.3
2025-01-04 01:20:00,NSW1,87.5001,6468.23,355.66
2025-01-04 01:20:00,QLD1,89.90825,6059.98,-75.89
2025-01-04 01:20:00,SA1,153.40363,1521.71,-766.69
2025-01-04 01:20:00,TAS1,100.78812,911.71,247.82
2025-01-04 01:20:00,VIC1,107.84644,4198.55,337.84
2025-01-04 01:25:00,NSW1,87.4999,6463.13,310.46
2025-01-04 01:25:00,QLD1,88.73085,6005.58,-6.09
2025-01-04 01:25:00,SA1,143.95031,1507.88,-745.09
2025-01-04 01:25:00,TAS1,100.463,912.3,237.66
2025-01-04 01:25:00,VIC1,107.22092,4174.12,291.19
2025-01-04 01:30:00,NSW1,87.83788,6421.71,371.5
2025-01-04 01:30:00,QLD1,89.73,6098.21,-43.13
2025-01-04 01:30:00,SA1,148.79618,1505.15,-724.65
2025-01-04 01:30:00,TAS1,100.22,914.25,210.15
2025-01-04 01:30:00,VIC1,106.40762,4143.66,272.82
2025-01-04 01:35:00,NSW1,88.36054,6383.04,329.84
2025-01-04 01:35:00,QLD1,89.72994,6119.81,-22.92
2025-01-04 01:35:00,SA1,151.84912,1488.98,-732.76
2025-01-04 01:35:00,TAS1,101.26104,904.24,174.8
2025-01-04 01:35:00,VIC1,106.51328,4120.15,337.4
2025-01-04 01:40:00,NSW1,87.4999,6397.26,238.76
2025-01-04 01:40:00,QLD1,87.63127,6020.83,42.34
2025-01-04 01:40:00,SA1,138.45626,1486.85,-724.16
2025-01-04 01:40:00,TAS1,101.35393,894.15,185.92
2025-01-04 01:40:00,VIC1,107.33132,4101.71,333.55
2025-01-04 01:45:00,NSW1,87.4999,6349.22,226.81
2025-01-04 01:45:00,QLD1,88.15986,6045.5,28.33
2025-01-04 01:45:00,SA1,141.99272,1484.22,-730.42
2025-01-04 01:45:00,TAS1,103.97194,883.86,154.45
2025-01-04 01:45:00,VIC1,108.03448,4090.06,397.05
2025-01-04 01:50:00,NSW1,87.5001,6343.39,211.96
2025-01-04 01:50:00,QLD1,86.97374,5968.68,87.35
2025-01-04 01:50:00,SA1,170.44,1474.94,-724.82
2025-01-04 01:50:00,TAS1,102.72564,884.69,172.37
2025-01-04 01:50:00,VIC1,107.42592,4064.7,338.59
2025-01-04 01:55:00,NSW1,91.11547,6335.74,247.65
2025-01-04 01:55:00,QLD1,91.15815,5992.99,66.6
2025-01-04 01:55:00,SA1,143.30417,1464.36,-713.56
2025-01-04 01:55:00,TAS1,100.2,882.66,157.39
2025-01-04 01:55:00,VIC1,104.07174,4020.83,320.74
2025-01-04 02:00:00,NSW1,88.82267,6310.33,289.18
2025-01-04 02:00:00,QLD1,88.81317,5968.17,41.76
2025-01-04 02:00:00,SA1,136.60676,1462.57,-714.45
2025-01-04 02:00:00,TAS1,100.2,881.08,165.67
2025-01-04 02:00:00,VIC1,105.55559,4036.1,292.3
2025-01-04 02:05:00,NSW1,85.91613,6275.1,267.96
2025-01-04 02:05:00,QLD1,86.82996,5902.98,0.38
2025-01-04 02:05:00,SA1,141.33407,1453.2,-680.11
2025-01-04 02:05:00,TAS1,120.26,896.42,38.96
2025-01-04 02:05:00,VIC1,121.19361,4016.66,431.53
2025-01-04 02:10:00,NSW1,86.47775,6263.86,242.37
2025-01-04 02:10:00,QLD1,86.83004,5887.36,26.88
2025-01-04 02:10:00,SA1,138.04,1443.77,-660.01
2025-01-04 02:10:00,TAS1,119.26,901.33,0.0
2025-01-04 02:10:00,VIC1,119.20087,4009.17,444.82
2025-01-04 02:15:00,NSW1,87.5,6288.85,200.22
2025-01-04 02:15:00,QLD1,86.83,5823.49,70.19
2025-01-04 02:15:00,SA1,138.49119,1436.96,-633.89
2025-01-04 02:15:00,TAS1,119.26,901.66,-17.76
2025-01-04 02:15:00,VIC1,120.08639,4019.52,430.57
2025-01-04 02:20:00,NSW1,87.5,6306.46,200.75
2025-01-04 02:20:00,QLD1,86.83,5831.18,69.87
2025-01-04 02:20:00,SA1,138.5658,1427.66,-610.42
2025-01-04 02:20:00,TAS1,120.13203,902.37,-18.93
2025-01-04 02:20:00,VIC1,120.96446,4014.38,403.86
2025-01-04 02:25:00,NSW1,87.5,6279.07,189.19
2025-01-04 02:25:00,QLD1,86.73882,5840.94,84.68
2025-01-04 02:25:00,SA1,124.60743,1418.55,-627.47
2025-01-04 02:25:00,TAS1,108.56506,894.79,-51.7
2025-01-04 02:25:00,VIC1,108.42403,3984.82,452.9
2025-01-04 02:30:00,NSW1,87.5,6301.15,176.04
2025-01-04 02:30:00,QLD1,86.68684,5804.61,95.9
2025-01-04 02:30:00,SA1,138.04,1416.2,-615.14
2025-01-04 02:30:00,TAS1,102.2416,887.52,-75.83
2025-01-04 02:30:00,VIC1,120.11195,3978.15,464.85
2025-01-04 02:35:00,NSW1,87.5001,6252.71,210.58
2025-01-04 02:35:00,QLD1,86.63,5793.43,69.9
2025-01-04 02:35:00,SA1,138.04,1411.19,-618.46
2025-01-04 02:35:00,TAS1,120.2475,852.87,-100.0
2025-01-04 02:35:00,VIC1,120.08979,3950.7,484.53
2025-01-04 02:40:00,NSW1,101.20105,6288.99,171.55
2025-01-04 02:40:00,QLD1,99.75,5911.37,107.84
2025-01-04 02:40:00,SA1,138.04,1413.9,-602.53
2025-01-04 02:40:00,TAS1,119.26,850.44,-100.0
2025-01-04 02:40:00,VIC1,120.43569,3932.13,467.83
2025-01-04 02:45:00,NSW1,87.53659,6253.47,223.93
2025-01-04 02:45:00,QLD1,86.63,5778.8,76.82
2025-01-04 02:45:00,SA1,123.02961,1399.26,-597.86
2025-01-04 02:45:00,TAS1,108.95691,856.68,-132.39
2025-01-04 02:45:00,VIC1,107.80265,3936.8,473.4
2025-01-04 02:50:00,NSW1,88.26298,6245.09,235.51
2025-01-04 02:50:00,QLD1,86.83004,5816.96,110.34
2025-01-04 02:50:00,SA1,121.51216,1394.53,-578.18
2025-01-04 02:50:00,TAS1,107.55689,850.57,-132.32
2025-01-04 02:50:00,VIC1,106.45555,3916.3,407.09
2025-01-04 02:55:00,NSW1,88.33387,6234.74,233.15
2025-01-04 02:55:00,QLD1,86.83004,5773.79,123.27
2025-01-04 02:55:00,SA1,113.44,1390.72,-592.23
2025-01-04 02:55:00,TAS1,100.06877,865.4,-140.07
2025-01-04 02:55:00,VIC1,99.01405,3879.71,421.24
2025-01-04 03:00:00,NSW1,88.37553,6211.35,247.04
2025-01-04 03:00:00,QLD1,86.83004,5760.75,109.16
2025-01-04 03:00:00,SA1,113.44,1386.05,-613.51
2025-01-04 03:00:00,TAS1,99.83467,861.06,-133.01
2025-01-04 03:00:00,VIC1,98.71503,3883.85,438.32
2025-01-04 03:05:00,NSW1,87.7635,6207.3,244.36
2025-01-04 03:05:00,QLD1,86.83004,5804.42,79.5
2025-01-04 03:05:00,SA1,124.07476,1377.68,-628.9
2025-01-04 03:05:00,TAS1,108.67194,864.65,-127.8
2025-01-04 03:05:00,VIC1,107.68635,3885.97,481.25
2025-01-04 03:10:00,NSW1,94.82007,6275.01,170.57
2025-01-04 03:10:00,QLD1,92.10997,5773.54,183.05
2025-01-04 03:10:00,SA1,113.44,1384.05,-634.01
2025-01-04 03:10:00,TAS1,99.23859,865.35,-139.59
2025-01-04 03:10:00,VIC1,98.07976,3880.09,472.41
2025-01-04 03:15:00,NSW1,89.44632,6248.19,185.19
2025-01-04 03:15:00,QLD1,86.83004,5745.31,173.32
2025-01-04 03:15:00,SA1,113.44,1396.55,-682.67
2025-01-04 03:15:00,TAS1,97.21569,860.6,-137.84
2025-01-04 03:15:00,VIC1,96.09071,3843.58,523.25
2025-01-04 03:20:00,NSW1,91.77289,6216.85,204.52
2025-01-04 03:20:00,QLD1,89.73,5818.87,151.69
2025-01-04 03:20:00,SA1,113.44,1391.94,-656.88
2025-01-04 03:20:00,TAS1,99.34823,875.34,-149.15
2025-01-04 03:20:00,VIC1,97.70566,3853.79,505.81
2025-01-04 03:25:00,NSW1,91.06756,6204.62,206.45
2025-01-04 03:25:00,QLD1,89.55996,5799.0,131.64
2025-01-04 03:25:00,SA1,113.44,1393.82,-671.19
2025-01-04 03:25:00,TAS1,94.93341,875.92,-149.25
2025-01-04 03:25:00,VIC1,93.7487,3841.08,540.45
2025-01-04 03:30:00,NSW1,88.2527,6230.06,176.62
2025-01-04 03:30:00,QLD1,86.83004,5813.99,106.61
2025-01-04 03:30:00,SA1,113.44,1382.6,-673.43
2025-01-04 03:30:00,TAS1,91.34004,875.07,-145.06
2025-01-04 03:30:00,VIC1,90.07757,3844.35,591.93
2025-01-04 03:35:00,NSW1,89.97574,6235.73,125.42
2025-01-04 03:35:00,QLD1,87.94616,5779.93,168.3
2025-01-04 03:35:00,SA1,113.44,1389.51,-697.77
2025-01-04 03:35:00,TAS1,93.07217,875.89,-146.2
2025-01-04 03:35:00,VIC1,91.87434,3830.11,612.12
2025-01-04 03:40:00,NSW1,88.28699,6193.34,165.9
2025-01-04 03:40:00,QLD1,86.83004,5798.09,124.85
2025-01-04 03:40:00,SA1,113.44,1398.48,-687.11
2025-01-04 03:40:00,TAS1,91.3453,878.21,-146.95
2025-01-04 03:40:00,VIC1,90.18079,3846.78,603.26
2025-01-04 03:45:00,NSW1,91.79469,6222.45,114.58
2025-01-04 03:45:00,QLD1,89.73,5781.87,165.57
2025-01-04 03:45:00,SA1,122.92001,1402.91,-694.78
2025-01-04 03:45:00,TAS1,94.80329,872.01,-140.99
2025-01-04 03:45:00,VIC1,93.76783,3854.71,620.43
2025-01-04 03:50:00,NSW1,87.77098,6216.21,127.92
2025-01-04 03:50:00,QLD1,86.83004,5767.61,97.5
2025-01-04 03:50:00,SA1,113.44,1383.17,-700.73
2025-01-04 03:50:00,TAS1,89.01011,874.06,-134.45
2025-01-04 03:50:00,VIC1,88.18957,3833.18,671.6
2025-01-04 03:55:00,NSW1,87.5001,6187.64,142.43
2025-01-04 03:55:00,QLD1,86.83004,5814.86,72.15
2025-01-04 03:55:00,SA1,113.44,1390.67,-722.34
2025-01-04 03:55:00,TAS1,88.75305,874.21,-131.68
2025-01-04 03:55:00,VIC1,87.9663,3835.07,704.8
2025-01-04 04:00:00,NSW1,87.63376,6227.33,97.13
2025-01-04 04:00:00,QLD1,86.63,5727.34,75.55
2025-01-04 04:00:00,SA1,113.44,1385.02,-722.39
2025-01-04 04:00:00,TAS1,88.08827,872.18,-123.05
2025-01-04 04:00:00,VIC1,87.39392,3832.57,737.75
2025-01-04 04:05:00,NSW1,100.8993,6224.47,-18.22
2025-01-04 04:05:00,QLD1,99.80199,5761.88,86.93
2025-01-04 04:05:00,SA1,117.38392,1375.34,-669.14
2025-01-04 04:05:00,TAS1,91.07368,865.53,-100.0
2025-01-04 04:05:00,VIC1,99.0,3856.94,753.85
2025-01-04 04:10:00,NSW1,101.70654,6251.92,-121.35
