SETTLEMENTDATE,REGIONID,RRP,TOTALDEMAND,hour,day,month,day_of_week
2025-01-01 21:05:00,SA1,47.66534,1453.38,21,1,1,2
2025-01-01 21:05:00,TAS1,84.8877,1057.45,21,1,1,2
2025-01-01 21:05:00,VIC1,26.18372,4307.08,21,1,1,2
2025-01-01 21:10:00,NSW1,102.3238,8379.19,21,1,1,2
2025-01-01 21:10:00,QLD1,112.75,7137.68,21,1,1,2
2025-01-01 21:10:00,SA1,81.22579,1458.11,21,1,1,2
2025-01-01 21:10:00,TAS1,90.08,1060.97,21,1,1,2
2025-01-01 21:10:00,VIC1,78.13211,4308.47,21,1,1,2
2025-01-01 21:15:00,NSW1,100.98437,8367.08,21,1,1,2
2025-01-01 21:15:00,QLD1,112.75,7173.14,21,1,1,2
2025-01-01 21:15:00,SA1,46.14751,1421.19,21,1,1,2
2025-01-01 21:15:00,TAS1,84.8877,1052.62,21,1,1,2
2025-01-01 21:15:00,VIC1,23.72811,4294.1,21,1,1,2
2025-01-01 21:20:00,NSW1,87.67519,8320.93,21,1,1,2
2025-01-01 21:20:00,QLD1,112.75,7159.94,21,1,1,2
2025-01-01 21:20:00,SA1,46.78813,1419.39,21,1,1,2
2025-01-01 21:20:00,TAS1,84.8877,1062.24,21,1,1,2
2025-01-01 21:20:00,VIC1,32.34565,4305.73,21,1,1,2
2025-01-01 21:25:00,NSW1,84.81133,8227.82,21,1,1,2
2025-01-01 21:25:00,QLD1,103.53,7119.18,21,1,1,2
2025-01-01 21:25:00,SA1,47.09735,1426.16,21,1,1,2
2025-01-01 21:25:00,TAS1,84.8877,1066.83,21,1,1,2
2025-01-01 21:25:00,VIC1,33.00376,4245.43,21,1,1,2
2025-01-01 21:30:00,NSW1,69.09511,8214.96,21,1,1,2
2025-01-01 21:30:00,QLD1,99.95,7060.37,21,1,1,2
2025-01-01 21:30:00,SA1,52.7529,1412.74,21,1,1,2
2025-01-01 21:30:00,TAS1,84.8877,1058.24,21,1,1,2
2025-01-01 21:30:00,VIC1,51.57605,4248.03,21,1,1,2
2025-01-01 21:35:00,NSW1,85.18656,8220.4,21,1,1,2
2025-01-01 21:35:00,QLD1,103.53,6990.63,21,1,1,2
2025-01-01 21:35:00,SA1,68.39548,1399.06,21,1,1,2
2025-01-01 21:35:00,TAS1,84.8877,1053.63,21,1,1,2
2025-01-01 21:35:00,VIC1,68.03511,4236.97,21,1,1,2
2025-01-01 21:40:00,NSW1,100.74309,8186.85,21,1,1,2
2025-01-01 21:40:00,QLD1,112.75,7045.12,21,1,1,2
2025-01-01 21:40:00,SA1,83.75689,1424.97,21,1,1,2
2025-01-01 21:40:00,TAS1,89.42104,1040.55,21,1,1,2
2025-01-01 21:40:00,VIC1,82.73748,4236.25,21,1,1,2
2025-01-01 21:45:00,NSW1,83.94269,8201.73,21,1,1,2
2025-01-01 21:45:00,QLD1,99.95,6954.16,21,1,1,2
2025-01-01 21:45:00,SA1,66.78685,1376.04,21,1,1,2
2025-01-01 21:45:00,TAS1,84.8877,1040.29,21,1,1,2
2025-01-01 21:45:00,VIC1,67.16958,4189.13,21,1,1,2
2025-01-01 21:50:00,NSW1,81.69646,8212.35,21,1,1,2
2025-01-01 21:50:00,QLD1,99.75,6921.68,21,1,1,2
2025-01-01 21:50:00,SA1,65.24487,1376.46,21,1,1,2
2025-01-01 21:50:00,TAS1,84.8877,1040.27,21,1,1,2
2025-01-01 21:50:00,VIC1,65.15331,4164.76,21,1,1,2
2025-01-01 21:55:00,NSW1,67.06133,8142.63,21,1,1,2
2025-01-01 21:55:00,QLD1,112.75,6988.13,21,1,1,2
2025-01-01 21:55:00,SA1,51.1548,1389.11,21,1,1,2
2025-01-01 21:55:00,TAS1,84.8877,1031.44,21,1,1,2
2025-01-01 21:55:00,VIC1,50.85297,4138.55,21,1,1,2
2025-01-01 22:00:00,NSW1,67.45649,8041.51,22,1,1,2
2025-01-01 22:00:00,QLD1,103.53,6976.62,22,1,1,2
2025-01-01 22:00:00,SA1,52.18207,1385.38,22,1,1,2
2025-01-01 22:00:00,TAS1,84.8877,1034.51,22,1,1,2
2025-01-01 22:00:00,VIC1,52.04794,4116.21,22,1,1,2
2025-01-01 22:05:00,NSW1,64.9083,7947.35,22,1,1,2
2025-01-01 22:05:00,QLD1,133.5,6846.73,22,1,1,2
2025-01-01 22:05:00,SA1,45.22,1397.94,22,1,1,2
2025-01-01 22:05:00,TAS1,82.28,1007.4,22,1,1,2
2025-01-01 22:05:00,VIC1,42.67696,4050.02,22,1,1,2
2025-01-01 22:10:00,NSW1,1509.99663,7935.24,22,1,1,2
2025-01-01 22:10:00,QLD1,16220.18,6778.59,22,1,1,2
2025-01-01 22:10:00,SA1,9e-05,1409.17,22,1,1,2
2025-01-01 22:10:00,TAS1,82.28,1024.26,22,1,1,2
2025-01-01 22:10:00,VIC1,9e-05,4063.42,22,1,1,2
2025-01-01 22:15:00,NSW1,78.71932,7937.22,22,1,1,2
2025-01-01 22:15:00,QLD1,300.0,6638.74,22,1,1,2
2025-01-01 22:15:00,SA1,45.22,1375.27,22,1,1,2
2025-01-01 22:15:00,TAS1,82.28,1020.71,22,1,1,2
2025-01-01 22:15:00,VIC1,44.90148,4025.06,22,1,1,2
2025-01-01 22:20:00,NSW1,120.11619,7878.35,22,1,1,2
2025-01-01 22:20:00,QLD1,300.0,6596.94,22,1,1,2
2025-01-01 22:20:00,SA1,82.29133,1363.03,22,1,1,2
2025-01-01 22:20:00,TAS1,88.14779,1012.83,22,1,1,2
2025-01-01 22:20:00,VIC1,82.09958,4091.87,22,1,1,2
2025-01-01 22:25:00,NSW1,115.9662,7811.76,22,1,1,2
2025-01-01 22:25:00,QLD1,349.75,6618.53,22,1,1,2
2025-01-01 22:25:00,SA1,75.12695,1344.78,22,1,1,2
2025-01-01 22:25:00,TAS1,82.28,1017.56,22,1,1,2
2025-01-01 22:25:00,VIC1,74.73253,4026.01,22,1,1,2
2025-01-01 22:30:00,NSW1,113.32197,7790.44,22,1,1,2
2025-01-01 22:30:00,QLD1,349.75,6558.96,22,1,1,2
2025-01-01 22:30:00,SA1,73.01488,1348.68,22,1,1,2
2025-01-01 22:30:00,TAS1,82.28,1004.54,22,1,1,2
2025-01-01 22:30:00,VIC1,72.34903,4020.3,22,1,1,2
2025-01-01 22:35:00,NSW1,93.13915,7744.65,22,1,1,2
2025-01-01 22:35:00,QLD1,151.20183,6469.65,22,1,1,2
2025-01-01 22:35:00,SA1,72.96827,1355.43,22,1,1,2
2025-01-01 22:35:00,TAS1,82.28,1007.56,22,1,1,2
2025-01-01 22:35:00,VIC1,72.5278,4029.01,22,1,1,2
2025-01-01 22:40:00,NSW1,106.35705,7770.52,22,1,1,2
2025-01-01 22:40:00,QLD1,259.53308,6530.32,22,1,1,2
2025-01-01 22:40:00,SA1,74.0685,1337.93,22,1,1,2
2025-01-01 22:40:00,TAS1,82.28,998.22,22,1,1,2
2025-01-01 22:40:00,VIC1,73.94421,4016.46,22,1,1,2
2025-01-01 22:45:00,NSW1,79.10594,7728.9,22,1,1,2
2025-01-01 22:45:00,QLD1,133.5,6398.09,22,1,1,2
2025-01-01 22:45:00,SA1,61.32889,1330.12,22,1,1,2
2025-01-01 22:45:00,TAS1,90.28,997.98,22,1,1,2
2025-01-01 22:45:00,VIC1,61.0425,3981.35,22,1,1,2
2025-01-01 22:50:00,NSW1,90.99044,7725.4,22,1,1,2
2025-01-01 22:50:00,QLD1,156.81574,6369.14,22,1,1,2
2025-01-01 22:50:00,SA1,70.91782,1334.91,22,1,1,2
2025-01-01 22:50:00,TAS1,90.28,1000.08,22,1,1,2
2025-01-01 22:50:00,VIC1,70.55607,4007.93,22,1,1,2
2025-01-01 22:55:00,NSW1,86.41003,7679.16,22,1,1,2
2025-01-01 22:55:00,QLD1,178.95,6418.9,22,1,1,2
2025-01-01 22:55:00,SA1,65.5495,1334.34,22,1,1,2
2025-01-01 22:55:00,TAS1,90.28,995.64,22,1,1,2
2025-01-01 22:55:00,VIC1,65.23237,4013.91,22,1,1,2
2025-01-01 23:00:00,NSW1,71.47822,7608.61,23,1,1,2
2025-01-01 23:00:00,QLD1,164.5,6405.76,23,1,1,2
2025-01-01 23:00:00,SA1,53.78866,1320.42,23,1,1,2
2025-01-01 23:00:00,TAS1,90.28,977.44,23,1,1,2
2025-01-01 23:00:00,VIC1,53.55746,3982.63,23,1,1,2
2025-01-01 23:05:00,NSW1,93.54852,7542.97,23,1,1,2
2025-01-01 23:05:00,QLD1,133.5,6341.6,23,1,1,2
2025-01-01 23:05:00,SA1,75.34764,1335.19,23,1,1,2
2025-01-01 23:05:00,TAS1,90.28,972.15,23,1,1,2
2025-01-01 23:05:00,VIC1,75.0,4019.06,23,1,1,2
2025-01-01 23:10:00,NSW1,143.93017,7554.38,23,1,1,2
2025-01-01 23:10:00,QLD1,349.75,6465.88,23,1,1,2
2025-01-01 23:10:00,SA1,99.23282,1349.89,23,1,1,2
2025-01-01 23:10:00,TAS1,106.76273,993.97,23,1,1,2
2025-01-01 23:10:00,VIC1,99.0,4104.54,23,1,1,2
2025-01-01 23:15:00,NSW1,99.67988,7468.52,23,1,1,2
2025-01-01 23:15:00,QLD1,133.5,6306.38,23,1,1,2
2025-01-01 23:15:00,SA1,80.14907,1296.18,23,1,1,2
2025-01-01 23:15:00,TAS1,90.28,976.95,23,1,1,2
2025-01-01 23:15:00,VIC1,80.42527,4130.38,23,1,1,2
2025-01-01 23:20:00,NSW1,98.23474,7454.41,23,1,1,2
2025-01-01 23:20:00,QLD1,164.5,6355.97,23,1,1,2
2025-01-01 23:20:00,SA1,77.38722,1298.25,23,1,1,2
2025-01-01 23:20:00,TAS1,90.28,977.8,23,1,1,2
2025-01-01 23:20:00,VIC1,77.08729,4123.04,23,1,1,2
2025-01-01 23:25:00,NSW1,102.70612,7420.66,23,1,1,2
2025-01-01 23:25:00,QLD1,200.0,6397.98,23,1,1,2
2025-01-01 23:25:00,SA1,81.224,1307.24,23,1,1,2
2025-01-01 23:25:00,TAS1,90.28,964.03,23,1,1,2
2025-01-01 23:25:00,VIC1,80.61333,4143.24,23,1,1,2
2025-01-01 23:30:00,NSW1,93.92473,7374.77,23,1,1,2
2025-01-01 23:30:00,QLD1,178.95,6363.52,23,1,1,2
2025-01-01 23:30:00,SA1,77.06539,1319.1,23,1,1,2
2025-01-01 23:30:00,TAS1,90.28,981.87,23,1,1,2
2025-01-01 23:30:00,VIC1,76.42828,4146.15,23,1,1,2
2025-01-01 23:35:00,NSW1,86.04344,7289.06,23,1,1,2
2025-01-01 23:35:00,QLD1,349.75,6244.89,23,1,1,2
2025-01-01 23:35:00,SA1,75.59627,1363.09,23,1,1,2
2025-01-01 23:35:00,TAS1,90.28,963.19,23,1,1,2
2025-01-01 23:35:00,VIC1,74.23653,4139.88,23,1,1,2
2025-01-01 23:40:00,NSW1,93.92461,7367.1,23,1,1,2
2025-01-01 23:40:00,QLD1,300.0,6244.8,23,1,1,2
2025-01-01 23:40:00,SA1,79.01345,1387.82,23,1,1,2
2025-01-01 23:40:00,TAS1,90.28,979.6,23,1,1,2
2025-01-01 23:40:00,VIC1,77.44848,4121.0,23,1,1,2
2025-01-01 23:45:00,NSW1,83.39631,7316.42,23,1,1,2
2025-01-01 23:45:00,QLD1,365.95004,6370.3,23,1,1,2
2025-01-01 23:45:00,SA1,70.73233,1372.71,23,1,1,2
2025-01-01 23:45:00,TAS1,90.28,968.14,23,1,1,2
2025-01-01 23:45:00,VIC1,69.35655,4071.11,23,1,1,2
2025-01-01 23:50:00,NSW1,93.80523,7276.17,23,1,1,2
2025-01-01 23:50:00,QLD1,349.75,6243.23,23,1,1,2
2025-01-01 23:50:00,SA1,78.21833,1374.74,23,1,1,2
2025-01-01 23:50:00,TAS1,90.28,974.31,23,1,1,2
2025-01-01 23:50:00,VIC1,76.67199,4061.42,23,1,1,2
2025-01-01 23:55:00,NSW1,93.13915,7293.77,23,1,1,2
2025-01-01 23:55:00,QLD1,178.95,6178.79,23,1,1,2
2025-01-01 23:55:00,SA1,76.44836,1372.6,23,1,1,2
2025-01-01 23:55:00,TAS1,90.28,972.19,23,1,1,2
2025-01-01 23:55:00,VIC1,75.16986,4037.91,23,1,1,2
2025-01-02 00:00:00,NSW1,88.79356,7280.1,0,2,1,3
2025-01-02 00:00:00,QLD1,122.95,6174.99,0,2,1,3
2025-01-02 00:00:00,SA1,74.75133,1365.05,0,2,1,3
2025-01-02 00:00:00,TAS1,90.28,975.54,0,2,1,3
2025-01-02 00:00:00,VIC1,73.50866,4019.93,0,2,1,3
2025-01-02 00:05:00,NSW1,90.34176,7191.92,0,2,1,3
2025-01-02 00:05:00,QLD1,349.75,6279.4,0,2,1,3
2025-01-02 00:05:00,SA1,76.32779,1375.44,0,2,1,3
2025-01-02 00:05:00,TAS1,90.28,975.17,0,2,1,3
2025-01-02 00:05:00,VIC1,75.0,4018.97,0,2,1,3
2025-01-02 00:10:00,NSW1,93.13915,7260.01,0,2,1,3
2025-01-02 00:10:00,QLD1,151.5687,6195.48,0,2,1,3
2025-01-02 00:10:00,SA1,76.08292,1369.62,0,2,1,3
2025-01-02 00:10:00,TAS1,90.28,964.4,0,2,1,3
2025-01-02 00:10:00,VIC1,75.0,3992.49,0,2,1,3
2025-01-02 00:15:00,NSW1,82.99002,7138.31,0,2,1,3
2025-01-02 00:15:00,QLD1,139.73002,6138.3,0,2,1,3
2025-01-02 00:15:00,SA1,71.74172,1373.07,0,2,1,3
2025-01-02 00:15:00,TAS1,90.28,963.55,0,2,1,3
2025-01-02 00:15:00,VIC1,70.43998,3954.18,0,2,1,3
2025-01-02 00:20:00,NSW1,83.92009,7101.49,0,2,1,3
2025-01-02 00:20:00,QLD1,112.75,6144.12,0,2,1,3
2025-01-02 00:20:00,SA1,70.58946,1376.08,0,2,1,3
2025-01-02 00:20:00,TAS1,90.28,984.17,0,2,1,3
2025-01-02 00:20:00,VIC1,69.46232,3917.8,0,2,1,3
2025-01-02 00:25:00,NSW1,85.89008,7052.08,0,2,1,3
2025-01-02 00:25:00,QLD1,103.53,6071.73,0,2,1,3
2025-01-02 00:25:00,SA1,73.81719,1388.43,0,2,1,3
2025-01-02 00:25:00,TAS1,90.28,976.12,0,2,1,3
2025-01-02 00:25:00,VIC1,72.57254,3911.13,0,2,1,3
2025-01-02 00:30:00,NSW1,76.00048,7051.85,0,2,1,3
2025-01-02 00:30:00,QLD1,103.53,6118.49,0,2,1,3
2025-01-02 00:30:00,SA1,64.57887,1370.69,0,2,1,3
2025-01-02 00:30:00,TAS1,90.28,978.01,0,2,1,3
2025-01-02 00:30:00,VIC1,63.98943,3897.31,0,2,1,3
2025-01-02 00:35:00,NSW1,76.00054,6913.44,0,2,1,3
2025-01-02 00:35:00,QLD1,99.75,6050.41,0,2,1,3
2025-01-02 00:35:00,SA1,64.68161,1377.18,0,2,1,3
2025-01-02 00:35:00,TAS1,90.28,966.55,0,2,1,3
2025-01-02 00:35:00,VIC1,64.03294,3837.75,0,2,1,3
2025-01-02 00:40:00,NSW1,82.98951,6956.15,0,2,1,3
2025-01-02 00:40:00,QLD1,99.95,6074.06,0,2,1,3
2025-01-02 00:40:00,SA1,71.60451,1391.3,0,2,1,3
2025-01-02 00:40:00,TAS1,90.28,971.27,0,2,1,3
2025-01-02 00:40:00,VIC1,70.56118,3840.42,0,2,1,3
2025-01-02 00:45:00,NSW1,75.99976,6854.92,0,2,1,3
2025-01-02 00:45:00,QLD1,103.52996,6054.79,0,2,1,3
2025-01-02 00:45:00,SA1,65.60336,1390.71,0,2,1,3
2025-01-02 00:45:00,TAS1,90.28,966.03,0,2,1,3
2025-01-02 00:45:00,VIC1,64.62505,3813.63,0,2,1,3
2025-01-02 00:50:00,NSW1,76.00054,6833.35,0,2,1,3
2025-01-02 00:50:00,QLD1,99.75,6058.62,0,2,1,3
2025-01-02 00:50:00,SA1,65.76681,1386.48,0,2,1,3
2025-01-02 00:50:00,TAS1,90.28,973.36,0,2,1,3
2025-01-02 00:50:00,VIC1,64.59467,3814.46,0,2,1,3
2025-01-02 00:55:00,NSW1,76.00002,6807.43,0,2,1,3
2025-01-02 00:55:00,QLD1,99.75,6036.35,0,2,1,3
2025-01-02 00:55:00,SA1,65.24271,1399.62,0,2,1,3
2025-01-02 00:55:00,TAS1,89.28,976.88,0,2,1,3
2025-01-02 00:55:00,VIC1,64.07543,3815.42,0,2,1,3
2025-01-02 01:00:00,NSW1,75.99976,6729.52,1,2,1,3
2025-01-02 01:00:00,QLD1,85.99962,5998.63,1,2,1,3
2025-01-02 01:00:00,SA1,65.74228,1394.97,1,2,1,3
2025-01-02 01:00:00,TAS1,89.28,976.42,1,2,1,3
2025-01-02 01:00:00,VIC1,64.58512,3796.56,1,2,1,3
2025-01-02 01:05:00,NSW1,77.70574,6725.66,1,2,1,3
2025-01-02 01:05:00,QLD1,86.83023,5982.56,1,2,1,3
2025-01-02 01:05:00,SA1,68.27851,1419.61,1,2,1,3
2025-01-02 01:05:00,TAS1,88.28,973.57,1,2,1,3
2025-01-02 01:05:00,VIC1,66.66497,3794.79,1,2,1,3
2025-01-02 01:10:00,NSW1,77.22509,6703.76,1,2,1,3
2025-01-02 01:10:00,QLD1,86.83023,5998.39,1,2,1,3
2025-01-02 01:10:00,SA1,66.8364,1394.6,1,2,1,3
2025-01-02 01:10:00,TAS1,90.28,985.83,1,2,1,3
2025-01-02 01:10:00,VIC1,65.6296,3791.56,1,2,1,3
2025-01-02 01:15:00,NSW1,85.0,6666.41,1,2,1,3
2025-01-02 01:15:00,QLD1,95.53601,5997.76,1,2,1,3
2025-01-02 01:15:00,SA1,73.24798,1383.66,1,2,1,3
2025-01-02 01:15:00,TAS1,90.28,972.15,1,2,1,3
2025-01-02 01:15:00,VIC1,72.19528,3774.92,1,2,1,3
2025-01-02 01:20:00,NSW1,85.0,6706.49,1,2,1,3
2025-01-02 01:20:00,QLD1,95.6208,6013.6,1,2,1,3
2025-01-02 01:20:00,SA1,73.17837,1373.12,1,2,1,3
2025-01-02 01:20:00,TAS1,90.28,976.45,1,2,1,3
2025-01-02 01:20:00,VIC1,72.1535,3765.88,1,2,1,3
2025-01-02 01:25:00,NSW1,76.72,6664.12,1,2,1,3
2025-01-02 01:25:00,QLD1,86.21186,5969.69,1,2,1,3
2025-01-02 01:25:00,SA1,65.35397,1369.66,1,2,1,3
2025-01-02 01:25:00,TAS1,90.28,977.66,1,2,1,3
2025-01-02 01:25:00,VIC1,64.61429,3699.56,1,2,1,3
2025-01-02 01:30:00,NSW1,76.72,6607.36,1,2,1,3
2025-01-02 01:30:00,QLD1,86.83008,5985.49,1,2,1,3
2025-01-02 01:30:00,SA1,64.88302,1365.18,1,2,1,3
2025-01-02 01:30:00,TAS1,90.28,982.72,1,2,1,3
2025-01-02 01:30:00,VIC1,64.61071,3746.44,1,2,1,3
2025-01-02 01:35:00,NSW1,79.09999,6573.78,1,2,1,3
2025-01-02 01:35:00,QLD1,99.75,6027.06,1,2,1,3
2025-01-02 01:35:00,SA1,66.84493,1357.43,1,2,1,3
2025-01-02 01:35:00,TAS1,90.28,973.95,1,2,1,3
2025-01-02 01:35:00,VIC1,66.59254,3744.89,1,2,1,3
2025-01-02 01:40:00,NSW1,76.72,6566.05,1,2,1,3
2025-01-02 01:40:00,QLD1,86.83008,5964.79,1,2,1,3
2025-01-02 01:40:00,SA1,64.17578,1347.01,1,2,1,3
2025-01-02 01:40:00,TAS1,90.28,976.65,1,2,1,3
2025-01-02 01:40:00,VIC1,64.02625,3694.65,1,2,1,3
2025-01-02 01:45:00,NSW1,76.72,6575.85,1,2,1,3
2025-01-02 01:45:00,QLD1,86.83008,5998.3,1,2,1,3
2025-01-02 01:45:00,SA1,64.63894,1335.23,1,2,1,3
2025-01-02 01:45:00,TAS1,90.28,969.51,1,2,1,3
2025-01-02 01:45:00,VIC1,64.48832,3696.68,1,2,1,3
2025-01-02 01:50:00,NSW1,76.72,6550.26,1,2,1,3
2025-01-02 01:50:00,QLD1,86.83008,5978.03,1,2,1,3
2025-01-02 01:50:00,SA1,64.94199,1342.46,1,2,1,3
2025-01-02 01:50:00,TAS1,90.28,978.56,1,2,1,3
2025-01-02 01:50:00,VIC1,64.51139,3686.62,1,2,1,3
2025-01-02 01:55:00,NSW1,75.9,6494.11,1,2,1,3
2025-01-02 01:55:00,QLD1,86.83008,5939.96,1,2,1,3
2025-01-02 01:55:00,SA1,63.72723,1342.34,1,2,1,3
2025-01-02 01:55:00,TAS1,90.28,984.26,1,2,1,3
2025-01-02 01:55:00,VIC1,63.29057,3648.69,1,2,1,3
2025-01-02 02:00:00,NSW1,75.9,6443.47,2,2,1,3
2025-01-02 02:00:00,QLD1,86.83038,5953.07,2,2,1,3
2025-01-02 02:00:00,SA1,63.64906,1330.43,2,2,1,3
2025-01-02 02:00:00,TAS1,90.28,979.94,2,2,1,3
2025-01-02 02:00:00,VIC1,63.25276,3646.74,2,2,1,3
2025-01-02 02:05:00,NSW1,75.9,6410.16,2,2,1,3
2025-01-02 02:05:00,QLD1,89.73006,5969.2,2,2,1,3
2025-01-02 02:05:00,SA1,63.83845,1333.74,2,2,1,3
2025-01-02 02:05:00,TAS1,90.28,987.64,2,2,1,3
2025-01-02 02:05:00,VIC1,63.23509,3638.33,2,2,1,3
2025-01-02 02:10:00,NSW1,75.9999,6409.49,2,2,1,3
2025-01-02 02:10:00,QLD1,85.58206,5888.98,2,2,1,3
2025-01-02 02:10:00,SA1,64.13263,1328.39,2,2,1,3
2025-01-02 02:10:00,TAS1,90.28,984.07,2,2,1,3
2025-01-02 02:10:00,VIC1,63.30492,3623.07,2,2,1,3
2025-01-02 02:15:00,NSW1,76.00002,6392.48,2,2,1,3
2025-01-02 02:15:00,QLD1,86.83008,5886.35,2,2,1,3
2025-01-02 02:15:00,SA1,63.83664,1321.64,2,2,1,3
2025-01-02 02:15:00,TAS1,90.28,986.18,2,2,1,3
2025-01-02 02:15:00,VIC1,63.26885,3635.81,2,2,1,3
2025-01-02 02:20:00,NSW1,76.00002,6366.1,2,2,1,3
2025-01-02 02:20:00,QLD1,86.83008,5876.3,2,2,1,3
2025-01-02 02:20:00,SA1,63.66244,1320.3,2,2,1,3
2025-01-02 02:20:00,TAS1,90.28,983.19,2,2,1,3
2025-01-02 02:20:00,VIC1,63.28714,3620.48,2,2,1,3
2025-01-02 02:25:00,NSW1,76.00002,6326.55,2,2,1,3
2025-01-02 02:25:00,QLD1,86.83008,5793.31,2,2,1,3
2025-01-02 02:25:00,SA1,63.13214,1310.68,2,2,1,3
2025-01-02 02:25:00,TAS1,90.28,980.9,2,2,1,3
2025-01-02 02:25:00,VIC1,62.75294,3587.95,2,2,1,3
2025-01-02 02:30:00,NSW1,76.00002,6331.02,2,2,1,3
2025-01-02 02:30:00,QLD1,99.75,5851.01,2,2,1,3
2025-01-02 02:30:00,SA1,52.00941,1300.86,2,2,1,3
2025-01-02 02:30:00,TAS1,90.28,983.14,2,2,1,3
2025-01-02 02:30:00,VIC1,45.13775,3586.15,2,2,1,3
2025-01-02 02:35:00,NSW1,76.00002,6346.85,2,2,1,3
2025-01-02 02:35:00,QLD1,86.83008,5825.7,2,2,1,3
2025-01-02 02:35:00,SA1,42.60425,1298.69,2,2,1,3
2025-01-02 02:35:00,TAS1,90.28,991.1,2,2,1,3
2025-01-02 02:35:00,VIC1,29.42358,3554.11,2,2,1,3
2025-01-02 02:40:00,NSW1,76.00002,6323.57,2,2,1,3
2025-01-02 02:40:00,QLD1,86.83038,5850.45,2,2,1,3
2025-01-02 02:40:00,SA1,44.03891,1291.07,2,2,1,3
2025-01-02 02:40:00,TAS1,90.28,987.32,2,2,1,3
2025-01-02 02:40:00,VIC1,31.88951,3552.62,2,2,1,3
2025-01-02 02:45:00,NSW1,76.00002,6306.0,2,2,1,3
2025-01-02 02:45:00,QLD1,86.83038,5859.7,2,2,1,3
2025-01-02 02:45:00,SA1,39.22538,1291.08,2,2,1,3
2025-01-02 02:45:00,TAS1,90.28,985.89,2,2,1,3
2025-01-02 02:45:00,VIC1,23.88334,3544.01,2,2,1,3
2025-01-02 02:50:00,NSW1,76.00002,6294.88,2,2,1,3
2025-01-02 02:50:00,QLD1,86.83008,5848.22,2,2,1,3
2025-01-02 02:50:00,SA1,36.12289,1289.51,2,2,1,3
2025-01-02 02:50:00,TAS1,90.28,985.31,2,2,1,3
2025-01-02 02:50:00,VIC1,19.19,3551.49,2,2,1,3
2025-01-02 02:55:00,NSW1,76.00002,6262.26,2,2,1,3
2025-01-02 02:55:00,QLD1,86.83008,5834.1,2,2,1,3
2025-01-02 02:55:00,SA1,36.1756,1298.56,2,2,1,3
2025-01-02 02:55:00,TAS1,90.28,1001.71,2,2,1,3
2025-01-02 02:55:00,VIC1,19.19,3510.86,2,2,1,3
2025-01-02 03:00:00,NSW1,76.00002,6270.93,3,2,1,3
2025-01-02 03:00:00,QLD1,86.83008,5764.07,3,2,1,3
2025-01-02 03:00:00,SA1,36.05944,1286.89,3,2,1,3
2025-01-02 03:00:00,TAS1,90.28,998.42,3,2,1,3
2025-01-02 03:00:00,VIC1,19.19,3520.29,3,2,1,3
2025-01-02 03:05:00,NSW1,76.00002,6295.13,3,2,1,3
2025-01-02 03:05:00,QLD1,99.75,5798.03,3,2,1,3
2025-01-02 03:05:00,SA1,36.14859,1305.11,3,2,1,3
2025-01-02 03:05:00,TAS1,90.28,996.12,3,2,1,3
2025-01-02 03:05:00,VIC1,19.19,3519.34,3,2,1,3
2025-01-02 03:10:00,NSW1,76.00002,6286.61,3,2,1,3
2025-01-02 03:10:00,QLD1,99.95,5818.29,3,2,1,3
2025-01-02 03:10:00,SA1,35.95456,1278.03,3,2,1,3
2025-01-02 03:10:00,TAS1,90.28,1003.21,3,2,1,3
2025-01-02 03:10:00,VIC1,19.19,3522.88,3,2,1,3
2025-01-02 03:15:00,NSW1,76.00002,6304.68,3,2,1,3
2025-01-02 03:15:00,QLD1,103.53,5781.75,3,2,1,3
2025-01-02 03:15:00,SA1,35.91177,1272.14,3,2,1,3
2025-01-02 03:15:00,TAS1,90.28,1001.1,3,2,1,3
2025-01-02 03:15:00,VIC1,19.19,3552.69,3,2,1,3
2025-01-02 03:20:00,NSW1,76.00002,6289.73,3,2,1,3
2025-01-02 03:20:00,QLD1,109.73002,5804.72,3,2,1,3
2025-01-02 03:20:00,SA1,35.89494,1264.64,3,2,1,3
2025-01-02 03:20:00,TAS1,90.28,987.94,3,2,1,3
2025-01-02 03:20:00,VIC1,19.19,3563.24,3,2,1,3
2025-01-02 03:25:00,NSW1,76.00002,6227.68,3,2,1,3
2025-01-02 03:25:00,QLD1,103.53,5776.06,3,2,1,3
2025-01-02 03:25:00,SA1,35.88453,1262.34,3,2,1,3
2025-01-02 03:25:00,TAS1,90.28,994.28,3,2,1,3
2025-01-02 03:25:00,VIC1,19.19,3570.04,3,2,1,3
2025-01-02 03:30:00,NSW1,76.00002,6219.28,3,2,1,3
2025-01-02 03:30:00,QLD1,112.75,5810.97,3,2,1,3
2025-01-02 03:30:00,SA1,35.8883,1263.73,3,2,1,3
2025-01-02 03:30:00,TAS1,90.28,972.73,3,2,1,3
2025-01-02 03:30:00,VIC1,19.19,3554.45,3,2,1,3
2025-01-02 03:35:00,NSW1,76.00002,6222.64,3,2,1,3
2025-01-02 03:35:00,QLD1,109.73002,5786.95,3,2,1,3
2025-01-02 03:35:00,SA1,35.89616,1261.96,3,2,1,3
2025-01-02 03:35:00,TAS1,90.28,995.39,3,2,1,3
2025-01-02 03:35:00,VIC1,19.19,3549.49,3,2,1,3
2025-01-02 03:40:00,NSW1,76.00002,6249.84,3,2,1,3
2025-01-02 03:40:00,QLD1,99.95,5747.45,3,2,1,3
